web-scraper-order,web-scraper-start-url,link,link-href,body-text,date,announce-text,title,quote-text
"1681450410-1778","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","MRE russo não exclui a chance de ataques a satélites utilizados militarmente em prol da Ucrânia","https://sputniknewsbrasil.com.br/20230216/mre-russo-nao-exclui-a-chance-de-ataques-a-satelites-utilizados-militarmente-em-prol-da-ucrania-27650178.html","[{""body-text"":""Segundo ele, o uso pelos EUA e seus aliados de componentes de infraestrutura civil no espaço, incluindo infraestrutura comercial, para fins militares é uma tendência perigosa que surgiu desde o início do conflito na Ucrânia.""},{""body-text"":""Como Vorontsov observou, o uso de satélites civis para fins provocadores levanta questões no contexto do tratado espacial de paz.""},{""body-text"":""Em agosto passado, Andrei Belousov, vice-chefe da delegação russa na Conferência de Revisão do Tratado de Não Proliferação de Armas Nucleares (TNP), disse que os EUA podem usar a situação na Ucrânia para implementar planos na esfera militar-espacial, incluindo a instalação de armas no espaço.""},{""body-text"":""De acordo com o diplomata, o fato de Washington e seus aliados terem se recusado durante 15 anos a negociar com Moscou acordos juridicamente vinculativos para impedir uma corrida armamentista no espaço fala por si.""}]","10:48 16.02.2023","Os objetos espaciais utilizados para fins militares na Ucrânia podem se tornar alvos legítimos para um ataque de retaliação russo, disse Konstantin Vorontsov, em uma mesa redonda no Conselho da Federação da Rússia sobre o perigo da militarização do espaço.","MRE russo não exclui a chance de ataques a satélites utilizados militarmente em prol da Ucrânia","[{""quote-text"":""\""Tais atividades constituem uma participação indireta em conflitos armados, indicamos que tal infraestrutura espacial quase-civil pode ser um alvo legítimo de retaliação\"", frisou o diplomata, que é o vice-diretor do Departamento de Não Proliferação e Controle de Armas do Ministério das Relações Exteriores.""}]"
"1681450413-1779","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Autoridade ucraniana ameaça destruir Rússia como Estado","https://sputniknewsbrasil.com.br/20230216/autoridade-ucraniana-ameaca-destruir-russia-como-estado-27650339.html","[{""body-text"":""Ele observou que Kiev não vai desistir dos territórios que considera seus.""},{""body-text"":""A Rússia está realizando uma operação militar especial na Ucrânia desde 24 de fevereiro. O presidente russo, Vladimir Putin, descreveu como tarefa \""proteger as pessoas que foram submetidas a abusos e genocídio pelo regime de Kiev durante oito anos\"". Segundo o presidente, o objetivo final da operação é libertar Donbass e criar condições que garantam a segurança da Rússia.""},{""body-text"":""Anteriormente, Putin disse que o Ocidente tenta criar um enclave antirrusso na Ucrânia para quebrar a Rússia, e a operação especial foi lançada para evitar isso.""},{""body-text"":""O ministro das Relações Exteriores russo, Sergei Lavrov, observou que os EUA e a Organização do Tratado do Atlântico Norte (OTAN) estão diretamente envolvidos no conflito na Ucrânia, \""inclusive não só fornecendo armas, mas treinando pessoal [...] nos territórios do Reino Unido, da Alemanha, da Itália e de outros países\"".""}]","10:54 16.02.2023","O secretário do Conselho de Segurança e Defesa Nacional da Ucrânia, Aleksei Danilov, disse que o resultado das ações militares vai ser que a Ucrânia arruinará a Rússia como um Estado.","Autoridade ucraniana ameaça destruir Rússia como Estado","[{""quote-text"":""\""A Rússia em sua forma atual será desmantelada. Caso contrário, será uma ameaça não só para nosso país, mas para o mundo inteiro\"", disse Danilov nesta quinta-feira (16) na plataforma de notícias ucraniana Yedinie Novosti.""}]"
"1681450417-1780","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Embaixador ucraniano no Reino Unido diz que Kiev vai receber caças em fase posterior do conflito","https://sputniknewsbrasil.com.br/20230216/embaixador-ucraniano-no-reino-unido-diz-que-kiev-vai-receber-cacas-em-fase-posterior-do-conflito-27653934.html","[{""body-text"":""Pristaiko acrescentou que a Ucrânia já tem pilotos que podem ser \""retreinados\"" para pilotar caças ocidentais posteriormente.""},{""body-text"":""O embaixador também disse que a visita do presidente ucraniano Vladimir Zelensky ao Reino Unido foi \""muito bem-sucedida\"", apesar de curta. O objetivo da viagem era obter apoio militar e político, em particular o apoio de Londres à resolução da ONU sobre a Ucrânia, acrescentou.""},{""body-text"":""Na semana passada, Zelensky pediu ao parlamento do Reino Unido que enviasse caças a Kiev. No mesmo dia, o primeiro-ministro do Reino Unido, Rishi Sunak, disse que Londres expandiria a missão de treinamento militar para soldados ucranianos para cobrir pilotos de caças e fuzileiros navais. No entanto, o ministro da Defesa do Reino Unido, Ben Wallace, disse que o treinamento de pilotos ucranianos não significa necessariamente a entrega rápida de caças a Kiev, e \""provavelmente\"" não estaria completo até \""pós-conflito\"".""}]","13:34 16.02.2023","O embaixador ucraniano no Reino Unido, Vadim Pristaiko, disse nesta quinta-feira (16) que Kiev acabaria recebendo caças ocidentais, no entanto, isso aconteceria em um estágio posterior do conflito e depois que as necessidades militares atuais forem resolvidas.","Embaixador ucraniano no Reino Unido diz que Kiev vai receber caças em fase posterior do conflito","[{""quote-text"":""\""Mais tarde, [em] um estágio posterior. Precisamos consertar os tanques primeiro, e esse punho de ferro, do qual estávamos falando, já está sendo criado, então [teremos] os aviões e helicópteros\"", disse ele, ao vivo, à emissora Sky News.""}]"
"1681450420-1781","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Contrariando Blinken, Kirby diz que se Kiev quiser, apoio americano para retomar Crimeia 'permanece'","https://sputniknewsbrasil.com.br/20230216/contrariando-blinken-kirby-diz-que-se-kiev-quiser-apoio-americano-para-retomar-crimeia-permanece-27655301.html","[{""body-text"":""Os Estados Unidos não estão encorajando a Ucrânia a conduzir operações militares dentro do território da Federação da Rússia, disse John Kirby nesta quinta-feira (16).""},{""body-text"":""O porta-voz também declarou que o apoio à Ucrânia permaneceria se Kiev expressasse o desejo de \""retomar\"" a Crimeia da Rússia, já que Washington nunca reconheceu a reintegração feita por Moscou do território.""},{""body-text"":""A autoridade também reiterou que os Estados Unidos rejeitam as reivindicações russas a outras antigas regiões da Ucrânia que votaram para se juntar ao Estado russo.""},{""body-text"":""A declaração de Kirby vai em direção oposta às afirmações feitas mais cedo pelo secretário de Estado norte-americano, Antony Blinken. Na visão de Blinken, a península é uma \""linha vermelha\"" para o presidente russo, Vladimir Putin, e que a ação \""poderia levar a uma resposta russa mais ampla\"", conforme noticiado.""},{""body-text"":""A declaração ocorre enquanto o país norte-americano e aliados continuam a fornecer apoio militar à Ucrânia, incluindo armas de longo alcance, capazes de atingir a Crimeia. Ao mesmo tempo, os Estados Unidos além de ajudar Kiev na seleção de alvos e outros assuntos táticos.""},{""body-text"":""Moscou já deixou claro que qualquer envio que contenha armas para a Ucrânia será um alvo legítimo para as Forças Armadas da Rússia.""},{""body-text"":""A Crimeia se tornou uma região russa em março de 2014 após um referendo depois do golpe de Estado na Ucrânia. A Ucrânia ainda considera a Crimeia seu território temporariamente ocupado e muitos países ocidentais apoiam Kiev nesta questão.""},{""body-text"":""Por sua vez, a liderança russa declarou repetidamente que os residentes da Crimeia votaram pela reunificação com a Rússia de forma democrática, em total conformidade com o direito internacional e a Carta das Nações Unidas.""}]","15:00 16.02.2023","Porta-voz do Conselho de Segurança Nacional da Casa Branca, John Kirby, afirmou que Washington não está incentivando a entrada de tropas ucranianas em território russo, mas que se Kiev desejar, o apoio dos EUA à ação na península permaneceria.","Contrariando Blinken, Kirby diz que se Kiev quiser, apoio americano para retomar Crimeia 'permanece'","[{""quote-text"":""\""Em termos de quaisquer operações potenciais na Rússia, não estamos encorajando nem permitindo que as forças ucranianas façam isso\"", afirmou Kirby durante um evento na Universidade de Georgetown.""}]"
"1681450425-1782","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","359º dia da operação militar especial nas fronteiras russas","https://sputniknewsbrasil.com.br/20230217/359-dia-da-operacao-militar-especial-nas-fronteiras-russas-27663630.html","[]","null","null","null","[]"
"1681450428-1783","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Resposta à invasão ucraniana da Crimeia será feroz, diz parlamentar da região russa","https://sputniknewsbrasil.com.br/20230217/resposta-a-invasao-ucraniana-da-crimeia-sera-feroz-diz-parlamentar-da-regiao-russa-27664555.html","[{""body-text"":""Anteriormente, a subsecretária de Estado dos EUA, Victoria Nuland, chamou as instalações militares russas na Crimeia de \""alvos legítimos\"" para a Ucrânia, acrescentando que os norte-americanos apoiam ataques contra eles. De acordo com ela, a Ucrânia nunca estará segura sem pelo menos a desmilitarização da Crimeia.""},{""body-text"":""Segundo Bobkov, a Crimeia tem um significado sagrado para a Rússia.""},{""body-text"":""O vice-presidente também observou que o enunciado de Nuland faz mais mal a ela do que a Rússia.""},{""body-text"":""\""Nuland ganhou uma reputação de uma russofóbica franca e destruidora há muito tempo. Justamente com ela os eventos que iniciaram o colapso do Estado ucraniano estavam ligados. Os EUA procuram fazer o máximo de dano possível à Ucrânia, que escolheram como a arena de batalha com a Rússia\"", disse.""},{""body-text"":""A Crimeia se tornou uma região russa em março de 2014 após um referendo depois do golpe de Estado na Ucrânia. No referendo, 96,77% dos eleitores na Crimeia e 95,6% na maior cidade da península, Sevastopol, votaram a favor de se tornarem parte da Rússia.""},{""body-text"":""A Ucrânia ainda considera a Crimeia seu território temporariamente ocupado e muitos países ocidentais apoiam Kiev nesta questão.""},{""body-text"":""Por sua vez, a liderança russa declarou repetidamente que os residentes da Crimeia votaram pela reunificação com a Rússia de forma democrática, em total conformidade com o direito internacional e a Carta das Nações Unidas.""},{""body-text"":""Segundo o presidente russo Vladimir Putin, a questão da Crimeia está \""encerrada para sempre\"".""}]","06:20 17.02.2023","A resposta em caso de agressão contra a Crimeia por parte da Ucrânia será a mais dura, já que nos permitirá utilizar os meios mais destrutivos contra o inimigo, disse o vice-presidente do parlamento da Crimeia, Vladimir Bobkov, à Sputnik.","Resposta à invasão ucraniana da Crimeia será feroz, diz parlamentar da região russa","[]"
"1681450432-1784","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Forças russas eliminam mais de 70 militares ucranianos, sistema Himars e 1 helicóptero Mi-8","https://sputniknewsbrasil.com.br/20230217/forcas-russas-eliminam-na-ucrania-mais-de-70-militares-sistema-uragan-e-varias-pecas-de-artilharia-27665287.html","[{""body-text"":""Destaca-se que nas repúblicas populares de Donetsk e Lugansk foram destruídos nove drones e interceptados três foguetes de sistema de lançamento múltiplo de projéteis Himars e um míssil antirradar HARM.""},{""body-text"":""O agrupamento das tropas Vostok do Exército russo atingiu unidades ucranianas nas direções sul de Donetsk e Zaporozhie, na sequência do ataque o adversário perdeu mais de 70 militares e nove equipamentos nas últimas 24 horas.""},{""body-text"":""Além dos militares, as forças ucranianas perderam um veículo de combate de infantaria, dois veículos de combate blindados, duas picapes, um sistema de lançamento múltiplo de foguetes Uragan, dois obuseiros D-20, bem como um sistema de artilharia M777 dos EUA, aponta o comunicado.""},{""body-text"":""As Forças Armadas na Rússia, no decorrer da operação militar especial, atingiram 97 unidades de artilharia das tropas ucranianas nas posições de fogo, comunicou nesta sexta-feira (17) o tenente-general Igor Konashenkov, representante oficial do Ministério da Defesa da Rússia.""},{""body-text"":""Ao todo, desde o início da operação militar especial foram eliminados 385 aviões, 210 helicópteros, 3.161 drones, 404 sistemas de defesa antiaérea, 7.901 tanques e outros veículos blindados de combate, 1.027 lançadores múltiplos de foguetes, 4.121 peças de artilharia de campanha e morteiros e 8.429 veículos militares especiais, concluiu o comunicado.""},{""body-text"":""Em 24 de fevereiro de 2022, o presidente da Rússia, Vladimir Putin, anunciou o início de uma operação militar especial para desmilitarização e desnazificação da Ucrânia.""}]","08:06 17.02.2023","Defesa antiaérea da Rússia derrubou na região de Kherson um helicóptero ucraniano Mi-8, informou nesta sexta-feira (17) o Ministério da Defesa russo.","Forças russas eliminam mais de 70 militares ucranianos, sistema Himars e 1 helicóptero Mi-8","[{""quote-text"":""Nas últimas 24 horas na região de Kherson a artilharia russa eliminou até 35 soldados uranianos, 12 carros, dois obuseiros autopropulsados Akatsiya e um sistema de foguetes Himars de produção dos EUA. Além disso, na área da cidade de Kherson e na região de Dnepropetrovsk foram atingidos dois depósitos de munições.""}]"
"1681450435-1785","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Ataque à Crimeia pode se transformar em conflito global, segundo especialista militar","https://sputniknewsbrasil.com.br/20230217/ataque-a-crimeia-pode-se-transformar-em-conflito-global-segundo-especialista-militar-27671165.html","[{""body-text"":""Anteriormente, a subsecretária para Assuntos Políticos do Departamento de Estado, Victoria Nuland, considerou as instalações militares na Crimeia como \""alvos legítimos\"" para a Ucrânia.""},{""body-text"":""Segundo ela, na Crimeia há instalações militares que a Rússia transformou em pontos logísticos importantes. Além disso, acrescentou, os EUA apoiam ataques contra esses objetivos militares.""},{""body-text"":""Segundo ele, Nuland é uma das arquitetas dos eventos na Ucrânia desde o Euromaidan no período de 2013 a 2014, então suas palavras devem ser consideradas seriamente e a incitação a ataques contra a Crimeia como uma entrada direta dos EUA no conflito.""},{""body-text"":""\""A imprensa ocidental diz agora que o conflito deu errado. A resolução do último [encontro na base dos EUA] Ramstein, que terminou na véspera na Alemanha, não menciona nem mísseis de longo alcance, nem aviões. Já que Nuland representa o 'patrão', se posso dizer assim, ela está falando realmente sobre a desmilitarização da Crimeia, quando fala da destruição de muitas instalações militares na península\"", sublinhou o especialista.""},{""body-text"":""De acordo com Leonkov, diretamente no teatro de operações as tropas russas serão capazes de combater as novas armas de ataque de Kiev com os sistemas de defesa antiaérea disponíveis.""},{""body-text"":""\""Quando na frente surgiram os sistemas de foguetes Himars, os sistemas de mísseis antiaéreos Tor foram rapidamente modificados para interceptação de mísseis deste lançador múltiplo de foguetes, aumentando a eficácia. Acredito que para os novos sistemas, talvez, o indicador de eficácia seja um pouco menor, mas a indústria de defesa vai trabalhar e aumentar rapidamente a taxa de interceptação de tais alvos\"", explicou o interlocutor.""},{""body-text"":""A Crimeia se tornou uma região russa em março de 2014 após um referendo depois do golpe de Estado na Ucrânia. No referendo, 96,77% dos eleitores na Crimeia e 95,6% na maior cidade da península, Sevastopol, votaram a favor de se tornarem parte da Rússia.""},{""body-text"":""A Ucrânia ainda considera a Crimeia seu território temporariamente ocupado e muitos países ocidentais apoiam Kiev nesta questão.""},{""body-text"":""Por sua vez, a liderança russa declarou repetidamente que os residentes da Crimeia votaram pela reunificação com a Rússia de forma democrática, em total conformidade com o direito internacional e a Carta das Nações Unidas.""},{""body-text"":""Segundo o presidente russo Vladimir Putin, a questão da Crimeia está \""encerrada para sempre\"".""}]","12:40 17.02.2023","A Federação da Rússia deve deixar claro para Kiev e seus aliados quais as consequências de ataques hipotéticos com sistemas de longo alcance de produção ocidental contra a Crimeia. Neste caso, o conflito pode virar global, diz o especialista militar Aleksei Leonkov.","Ataque à Crimeia pode se transformar em conflito global, segundo especialista militar","[{""quote-text"":""\""É necessário enviar um sinal claro sobre o que vai acontecer para o regime de Kiev e seus aliados. Quando foi organizado o ataque à Ponte da Crimeia, o sistema energético ucraniano começou a ser 'zerado'. Gostaria de salientar que se esses mísseis de longo alcance voarem até a Crimeia ou mais longe, para o interior da Rússia, os EUA, como o país que deu tais armas a Kiev, seriam diretamente responsáveis por tais ataques. O conflito de regional passará a global\"", disse Leonkov.""}]"
"1681450438-1786","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Zelensky não precisará negociar, basta 'assinar o que lhe for dito', diz Medvedev","https://sputniknewsbrasil.com.br/20230217/zelensky-nao-precisara-negociar-basta-assinar-o-que-lhe-for-dito-diz-medvedev-27671890.html","[{""body-text"":""Ao mesmo tempo, ele acredita que \""o valor deste papel não será alto\"".""},{""body-text"":""A Rússia está realizando uma operação militar especial na Ucrânia desde 24 de fevereiro. O presidente russo, Vladimir Putin, descreveu como sua tarefa \""proteger as pessoas que foram submetidas a abusos e genocídio pelo regime de Kiev durante oito anos\"".""},{""body-text"":""Para atingir esse objetivo, de acordo com Putin, a Rússia planeja \""desmilitarizar e desnazificar a Ucrânia\"" e julgar todos os criminosos de guerra responsáveis por \""crimes sangrentos contra civis\"" em Donbass.""},{""body-text"":""Moscou tem indicado repetidamente que está pronta para as negociações, mas Kiev legislou uma proibição das mesmas. Vladimir Zelensky disse anteriormente no G20 que não haverá nenhum terceiro acordo de Minsk.""},{""body-text"":""O porta-voz do presidente russo, Dmitry Peskov, disse à Sputnik que tais palavras \""confirmam absolutamente\"" o posicionamento de Kiev de indisponibilidade para negociar. O Ocidente pede constantemente à Rússia para negociar, o que Moscou demonstrou sua vontade de fazer, mas ao mesmo tempo o Ocidente ignora a constante recusa de Kiev em negociar.""}]","13:09 17.02.2023","O presidente ucraniano, Vladimir Zelensky, que se recusa a negociar com a Rússia, não vai precisar fazer isso, só deverá assinar o que lhe vão dizer, disse o vice-presidente do Conselho de Segurança da Rússia, Dmitry Medvedev, em seu canal no Telegram.","Zelensky não precisará negociar, basta 'assinar o que lhe for dito', diz Medvedev","[{""quote-text"":""\""O palhaço supremo da Ucrânia voltou a tagarelar que não vai negociar com o presidente russo. Não é novidade, mas há uma nuance sobre a qual se calou ontem [16], embora a entenda muito bem. Ele não terá que negociar. Ele terá que assinar o que lhe for dito para assinar\"", escreveu Medvedev.""},{""quote-text"":""\""Pode se lembrar dos Acordos de Minsk assinados pelo lacaio anterior. Cada novo bufão em Kiev geralmente anula o legado de seu antecessor e começa seu programa de circo novamente\"", acrescentou o vice-secretário do Conselho de Segurança da Rússia.""}]"
"1681450442-1787","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","360º dia da operação militar especial nas fronteiras russas","https://sputniknewsbrasil.com.br/20230218/360-dia-da-operacao-militar-especial-nas-fronteiras-russas-27682451.html","[]","null","null","null","[]"
"1681450445-1788","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Batalhão ucraniano termina treinamento em armas combinadas na Alemanha, anuncia Pentágono","https://sputniknewsbrasil.com.br/20230218/batalhao-ucraniano-termina-treinamento-em-armas-combinadas-na-alemanha-anuncia-pentagono-27683450.html","[{""body-text"":""Um batalhão de tropas ucranianas completou o treinamento de armas combinadas na área de treinamento de Grafenmwoehr da Guarnição do Exército dos EUA na Baviera, Alemanha, revelou na sexta-feira (18) o Pentágono.""},{""body-text"":""O primeiro grupo de rotação fez o treinamento em veículos de combate M2 Bradley, explicou o brigadeiro-general Pat Ryder, da Força Aérea dos EUA, porta-voz do Departamento de Defesa.""},{""body-text"":""O segundo grupo de rotação de treinamento com o Bradley, revelou ele, começou há duas semanas, junto com uma rotação de artilharia de campo M109 Paladin, incluindo outros cerca de 700 ucranianos.""},{""body-text"":""Um segundo batalhão de artilharia de campo e um batalhão de Stryker, a primeira unidade ucraniana a receber instrução no M1126 Stryker, começará o treinamento na próxima semana, com ambos os batalhões, combinados, compreendendo aproximadamente 890 ucranianos.""},{""body-text"":""Militares ucranianos também treinaram com o sistema de artilharia de defesa antiaérea Patriot em Fort Sill, Oklahoma, EUA, além de tanques em países europeus como o Reino Unido e a Polônia.""}]","08:19 18.02.2023","O Departamento de Defesa dos EUA comunicou que um grupo de centenas de militares ucranianos acabou o treinamento do uso de armas combinadas em conjunto com veículos de combate Bradley.","Batalhão ucraniano termina treinamento em armas combinadas na Alemanha, anuncia Pentágono","[]"
"1681450449-1789","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Rússia elimina até 150 militares ucranianos, 1 sistema de foguetes Grad e 3 depósitos de munições","https://sputniknewsbrasil.com.br/20230218/russia-elimina-ate-150-militares-ucranianos-1-sistema-de-foguetes-grad-e-3-depositos-de-municoes-27683809.html","[{""body-text"":""Na referida direção, além de militares ucranianos, foram destruídos cinco veículos blindados de combate, três carros, um sistema de lançamento múltiplo de foguetes Grad e um obuseiro autopropulsado Gvozdika, diz comunicado. Na área de Avdeevka e Krasnogorovka na República Popular de Donetsk (RPD) foram eliminados três depósitos de munições de mísseis e artilharia das tropas ucranianas.""},{""body-text"":""O agrupamento de tropas Vostok (Leste) da Rússia atingiu as posições do adversário na direção sul de Donetsk e Zaporozhie, na sequência dos ataques as forças ucranianas perderam mais de 50 homens entre mortos e feridos, sete equipamentos militares e um depósito de munições, relata o comunicado da entidade militar russa.""},{""body-text"":""Meios russos de defesa antiaérea derrubaram nas últimas 24 horas três projéteis de sistema de lançamento múltiplo de foguetes Himars e 11 drones da Forças Armadas da Ucrânia, disse o tenente-general Igor Konashenkov, representante oficial do Ministério da Defesa da Rússia. Além disso, nas posições de fogo foram atingidas 85 subunidades de artilharia do Exército ucraniano.""},{""body-text"":""Ao todo, desde o início da operação militar especial foram eliminados 385 aviões, 210 helicópteros, 3.172 drones, 404 sistemas de defesa antiaérea, 7.915 tanques e outros veículos blindados de combate, 1.028 lançadores múltiplos de foguetes, 4.133 peças de artilharia de campanha e morteiros e 8.440 veículos militares especiais, concluiu o comunicado.""}]","08:31 18.02.2023","O agrupamento de tropas Yug (Sul) das Forças Armadas da Rússia, durante as operações ofensivas na direção de Donetsk, eliminou até 150 militares ucranianos, dez unidades de equipamentos militares e três depósitos de munições de mísseis e artilharia das tropas ucranianas, informou neste sábado (18) o Ministério da Defesa da Rússia.","Rússia elimina até 150 militares ucranianos, 1 sistema de foguetes Grad e 3 depósitos de munições","[{""quote-text"":""As Forças Armadas da Rússia libertaram o povoado de Gryanikovka na região de Carcóvia. Nas direções de Kupyansk e Krasny Liman Kiev perdeu cerca de 180 militares, cinco veículos blindados de combate, um obuseiro Msta-B, dois obuseiros autopropulsados Gvozdika e seis carros.""}]"
"1681450452-1790","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Militares russos acusam Ucrânia de usar munição tóxica perto de Ugledar (FOTOS)","https://sputniknewsbrasil.com.br/20230218/militares-russos-acusam-ucrania-de-usar-municao-toxica-perto-de-ugledar-fotos-27685879.html","[{""body-text"":""O explosivo detonou e dois soldados russos expostos ao ataque sofreram queimaduras nos pulmões, disse o militar, acrescentando que os dois homens apresentavam sintomas reveladores de envenenamento, incluindo vômitos e irritação das membranas mucosas.""},{""body-text"":""A Sputnik obteve fotos da suposta munição química, que se parece com um tubo cilíndrico de metal coberto com uma película preta em uma de suas extremidades.""},{""body-text"":""A Rússia lançou sua operação militar especial na Ucrânia no dia 24 de fevereiro de 2022, depois que as repúblicas populares de Donetsk (RPD) e Lugansk (RPL) pediram ajuda para se defender das provocações ucranianas. Em resposta à operação da Rússia, os países ocidentais lançaram uma ampla campanha de sanções contra Moscou e passaram a fornecer armas à Ucrânia.""},{""body-text"":""No dia 30 de setembro do ano passado, o presidente russo Vladimir Putin e os chefes de RPD e RPL, bem como das regiões de Kherson e Zaporozhie, assinaram acordos sobre a adesão desses territórios à Rússia, após referendos que mostraram que uma esmagadora maioria dos a população local apoiou a iniciativa.""}]","13:20 18.02.2023","O Exército da Ucrânia lançou uma munição contendo uma toxina não identificada nas posições dos militares russos perto das povoações de Urozhainoe e Velikaya Novosyolka na direção de Ugledar, disseram oficiais russos à Sputnik.","Militares russos acusam Ucrânia de usar munição tóxica perto de Ugledar (FOTOS)","[]"
"1681450455-1791","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Sunak diz que Reino Unido vai fornecer à Ucrânia £ 2,8 bilhões ou mais em assistência em 2023","https://sputniknewsbrasil.com.br/20230218/sunak-diz-que-reino-unido-vai-fornecer-a-ucrania--28-bilhoes-ou-mais-em-assistencia-em-2023-27687163.html","[{""body-text"":""O primeiro-ministro também disse que o Reino Unido vai fornecer \""mais armas nos próximos três meses\"" do que Londres entregou em 2022 e pediu aos Estados europeus que aumentem a entrega de armas a Kiev.""},{""body-text"":""Ele acrescentou que o Reino Unido \""será o primeiro país a fornecer à Ucrânia armas de longo alcance\"".""},{""body-text"":""No início desta semana, Sunak e o presidente polonês Andrzej Duda concordaram com a importância de intensificar o apoio à Ucrânia nas próximas semanas e também discutiram o treinamento de pilotos ucranianos em aeronaves da Organização do Tratado do Atlântico Norte (OTAN), que começaria em breve no Reino Unido.""},{""body-text"":""Os países ocidentais aumentaram seu apoio militar à Ucrânia depois que a Rússia lançou sua operação militar especial no país no dia 24 de fevereiro de 2022. Em dezembro, Kiev disse que esperava receber tanques de países ocidentais em 2023.""},{""body-text"":""Em fevereiro, o governo da Ucrânia iniciou negociações com seus aliados sobre o fornecimento de mísseis de longo alcance e caças de combate para se preparar para uma contraofensiva. O Kremlin alertou repetidamente contra uma nova escalada que poderia levar ao envolvimento direto dos EUA e da OTAN no conflito.""}]","14:54 18.02.2023","O Reino Unido forneceu à Ucrânia £ 2,3 bilhões (cerca de R$ 14,3 bilhões) em 2022 e deve enviar a mesma quantidade de assistência ou excedê-la em 2023, além de se tornar o primeiro país a fornecer armas de longo alcance para Kiev, disse o primeiro-ministro do Reino Unido, Rishi Sunak, neste sábado (18).","Sunak diz que Reino Unido vai fornecer à Ucrânia £ 2,8 bilhões ou mais em assistência em 2023","[]"
"1681450459-1792","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Chefe da OTAN rejeita exigências da Ucrânia para fornecimento de bombas de fragmentação","https://sputniknewsbrasil.com.br/20230218/chefe-da-otan-rejeita-exigencias-da-ucrania-para-fornecimento-de-bombas-de-fragmentacao-27689674.html","[{""body-text"":""Stoltenberg alegou que a aliança militar entregou artilharia e outros tipos de armas para Kiev e não recomenda o uso de tais bombas.""},{""body-text"":""Recentemente, o ministro da Infraestrutura ucraniano, Oleksandr Kubrakov, pediu o fornecimento de bombas de fragmentação, que são proibidas em muitos países por diversas convenções internacionais.""},{""body-text"":""Também chamadas de munições cluster, as armas de fragmentação incluem bombas, foguetes e granadas, que trazem em seu interior bombas menores, que, ao serem lançadas, ampliam a zona de alcance do ataque. O uso desse tipo de armamento é proibido em mais de 100 países.""},{""body-text"":""O governo ucraniano ainda observou que, como não era parte contratante da convenção, a entrega seria legalmente possível.""},{""body-text"":""Segundo a CNN, a Ucrânia está solicitando ogivas de munição cluster e armas para usar contra as forças russas em meio à operação militar especial destas. Altos funcionários do governo dos EUA vêm considerando esse pedido há vários meses e ainda não o rejeitaram.""},{""body-text"":""Os países ocidentais aumentaram seu apoio militar à Ucrânia depois que a Rússia lançou uma operação militar especial em 24 de fevereiro de 2022. Em dezembro, Kiev disse que esperava receber tanques de países ocidentais em 2023.""},{""body-text"":""Em fevereiro, o governo da Ucrânia iniciou negociações com seus aliados sobre o fornecimento de mísseis e jatos de longo alcance para se preparar para uma contra-ofensiva.""},{""body-text"":""O Kremlin alertou repetidamente contra uma nova escalada que poderia levar ao envolvimento direto dos EUA e da OTAN no conflito.""}]","19:46 18.02.2023","Secretário-geral da Organização do Tratado do Atlântico Norte (OTAN), Jens Stoltenberg rejeitou as exigências da Ucrânia para o fornecimento de bombas de fragmentação.","Chefe da OTAN rejeita exigências da Ucrânia para fornecimento de bombas de fragmentação","[{""quote-text"":""\""A OTAN não recomenda e não fornece tais tipos de armas. Nós entregamos artilharia e outros tipos de armamento, mas não bombas de fragmentação\"", disse ele em uma entrevista durante a Conferência de Segurança de Munique, na Alemanha.""}]"
"1681450464-1793","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","361º dia da operação militar especial nas fronteiras russas","https://sputniknewsbrasil.com.br/20230219/361-dia-da-operacao-militar-especial-nas-fronteiras-russas-27690794.html","[]","null","null","null","[]"
