web-scraper-order,web-scraper-start-url,article,link-href,title,announce-text,body-text,quote-text,date
1681434128-60,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Moscú denuncia preparativos de Kiev para escenificar un ataque químico para difamar a Rusia7 de abril129,https://sputniknews.lat/20230407/kiev-esta-preparando-una-provocacion-para-difamar-a-rusia-en-el-escenario-internacional-1137877983.html,Moscú denuncia preparativos de Kiev para escenificar un ataque químico para difamar a Rusia,"Kiev está planeando llevar a cabo una operación de falsa bandera en la región de Sumy y acusar a Rusia de utilizar sustancias venenosas, según ha declarado el Cuartel General de Coordinación Interdepartamental de la Federación Rusa para la Respuesta Humanitaria en Ucrania.","[{""body-text"":""\""Según la información disponible, confirmada por varias fuentes independientes, se está preparando un ataque de falsa bandera a gran escala bajo la dirección de la oficina del presidente ucraniano, destinada a desacreditar a la Federación Rusa en la escena internacional\"", dijo la sede en un comunicado.""},{""body-text"":""\""Para su ejecución, durante las últimas dos semanas se ha preparado un emplazamiento de la supuesta 'línea de defensa avanzada de las fuerzas ucranianas en la línea de contacto con las tropas rusas' en el asentamiento de Ajtirka, región de Sumy\"", añadió el Cuartel General.""},{""body-text"":""La dependencia precisó que se trata de una escenificación con el uso de sustancias tóxicas que se prevé realizar en la provincia ucraniana de Sumi, en el nordeste del país.""},{""body-text"":""Según el centro de coordinación, estas acciones de Kiev le permitirán \""lanzar otra campaña mediática en los medios de comunicación occidentales para desacreditar a la Federación de Rusia\"" e incluso \""intentar convocar una reunión del Consejo de Seguridad de la Organización de las Naciones Unidas con las acusaciones correspondientes\"" contra Rusia.""}]","[{""quote-text"":""\""Para hacer más creíble la escenificación, se instruyó a los servicios especiales ucranianos a preparar y publicar en las redes sociales supuestas comunicaciones de radio interceptadas, que son falsas, del personal militar ruso sobre los preparativos para el uso de 'armas químicas'\"", indica la nota.""}]",21:29 GMT 07.04.2023
1681434130-61,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,¿Por qué los Leopard y Abrams enviados a Ucrania estarán indefensos ante misiles antitanque rusos?8 de abril407,https://sputniknews.lat/20230408/por-que-los-leopard-y-abrams-enviados-a-ucrania-estaran-indefensos-ante-misiles-antitanque-rusos-1137893672.html,¿Por qué los Leopard y Abrams enviados a Ucrania estarán indefensos ante misiles antitanque rusos?,"Los sistemas de misiles antitanque rusos quemarán los Leopard y Abrams en Kiev en caso de ofensiva de las FFAA ucranianas, afirmó Douglas Macgregor, ex asesor jefe del Pentágono y coronel retirado del Ejército estadounidense.","[{""body-text"":""\""Los rusos tienen varios tipos de misiles antitanques. Uno de ellos es el Kornet. Su alcance es de unos 5.000 metros o más. En cuanto se fija en el objetivo, hace un disparo y se olvida de él. Si la ojiva alcanza el casco de un tanque, cualquier tanque, lo destruye\"", comentó.""},{""body-text"":""El coronel recordó también que los Leopard de fabricación alemana ya se enfrentaron a un sistema antitanque ruso en Siria y no pudieron sostener los golpes con estos proyectiles. Por lo tanto, dado este hecho, y la reducida cantidad de tanques que le serán suministrados al régimen de Kiev, el militar estadounidense considera que esta ayuda no tendrá un efecto de consideración en el conflicto.""},{""body-text"":""Rusia lanzó la operación militar especial en Ucrania en respuesta a la solicitud de las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, para que se les preste ayuda frente al genocidio por parte de Kiev. Numerosos países condenaron la operación y apoyan a Kiev con entregas de armas, donaciones, ayuda humanitaria y sanciones contra Moscú.""},{""body-text"":""Sin embargo, Rusia envió notas de protesta a todos los países que suministran armas al país vecino. El ministro de Exteriores ruso, Serguéi Lavrov, advirtió que cualquier cargamento con armas para Kiev se convertiría en un blanco legítimo para las FFAA rusas.""}]",[],09:12 GMT 08.04.2023
1681434133-62,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Derriban un misil lanzado desde Ucrania sobre la ciudad rusa de Feodosia | Fotos8 de abril266,https://sputniknews.lat/20230408/derriban-un-misil-lanzado-desde-ucrania-sobre-la-ciudad-rusa-de-feodosia-1137894988.html,Derriban un misil lanzado desde Ucrania sobre la ciudad rusa de Feodosia | Fotos,"SIMFERÓPOL (Sputnik) — Un misil, lanzado desde el territorio ucraniano, fue derribado por los sistemas de defensa aérea en la ciudad rusa de Feodosia, en Crimea, informó el dirigente de la península, Serguéi Aksiónov.","[{""body-text"":""\""Un misil, lanzado desde Ucrania, fue derribado sobre Feodosia\"", publicó Aksiónov en su canal de Telegram.""},{""body-text"":""Precisó que los fragmentos del misil cayeron en una zona poblada, pero no causaron daños ni víctimas.""},{""body-text"":""Rusia lanzó la operación militar especial en Ucrania en respuesta a la solicitud de las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, para que se les preste ayuda frente al genocidio por parte de Kiev.""}]",[],09:51 GMT 08.04.2023
1681434137-63,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,¿Cuán reales son los documentos secretos filtrados del Pentágono y qué impacto podrían tener?8 de abril221,https://sputniknews.lat/20230408/cuan-reales-son-los-documentos-secretos-filtrados-del-pentagono-y-que-impacto-podrian-tener-1137904410.html,¿Cuán reales son los documentos secretos filtrados del Pentágono y qué impacto podrían tener?,"La reciente filtración de documentos secretos del Pentágono sobre el estado del Ejército de Ucrania ha acaparado las miradas de toda la comunidad internacional que sigue de cerca el conflicto en Ucrania. Sin embargo, ¿qué importancia real pueden tener estos documentos para Rusia?","[{""body-text"":""Sputnik ha conversado sobre el tema con Karen Kwiatkowski, teniente coronel retirada de las Fuerzas Aéreas de EEUU y antigua analista del Departamento de Defensa de EEUU.""},{""body-text"":""De acuerdo con la militar, se trata de una filtración que podría resultar ser de gran utilidad para los dirigentes rusos, pues podría confirmar o matizar los datos de los que ya disponen sobre las armas ucranianas recibidas, su estado, el estado de entrenamiento de los operadores ucranianos. Además, pueden dar una idea del interés estratégico de Estados Unidos en el campo de batalla ucraniano.""},{""body-text"":""También, subraya Kwiatkowski, las cifras y datos sobre lo que ocurren en el campo de batalla del lado de Rusia podría proporcionar una buena evaluación de la calidad de la inteligencia estadounidense en esta área.""},{""body-text"":""Al ser preguntada sobre los datos que se han descubierto en cuanto a la magnitud de los suministros de armas occidentales a Ucrania y su robo a causa de la corrupción, la experta estadounidense subrayó que estos son bastante precisos.""},{""body-text"":""Por otro lado, destacó que las diapositivas filtradas datan del 1 de marzo, por lo cual, tras haber pasado seis semanas, muchos de estos datos se pueden verificar o refutar.""},{""body-text"":""En lo que respecta a la posible conexión entre la filtración y las posibles acciones de las tropas ucranianas, Kwiatkowski considera que podría tratarse de una frustración de militares o empleados del Estado Mayor Conjunto con la Administración de Biden. En particular, indica que la mayor fuente de esta frustración podría ser \""la exigencia de Biden de una victoria estadounidense contra Rusia, cuando esto no es posible\"".""},{""body-text"":""\""También podría ser la frustración de los productores de inteligencia dentro del Pentágono o en otros lugares con las demandas políticas de una información moldeada y adaptada, una información que elimina el análisis investigado y objetivo con el fin de alinearse y apoyar los deseos políticos de la Administración\"", explicó Kwiatkowski.""},{""body-text"":""De acuerdo con ella, las tropas ucranianas o sus dirigentes en Kiev no tienen ningún impulso, o agencia real, en este conflicto. Y ahora, cuando las tropas rusas ocuparon unas posiciones defensivas, el Ejército de Ucrania se ha visto en un callejón sin salida.""},{""body-text"":""También agrega que no había ningún indicio de tropas de EEUU o de la OTAN sobre el terreno en números que pudieran apoyar una masiva \""contraofensiva de primavera\"" y considera que muchos subestiman el tamaño físico de Ucrania y la geografía de la región donde esta contraofensiva comenzaría.""},{""body-text"":""Kwiatkowski concluyó que la parte más importante de esta filtración puede ser que el barro es la condición dominante del suelo en los meses de abril y principios de mayo en esta región. Por lo tanto, esta filtración puede estar dirigida a los políticos estadounidenses y al pueblo estadounidense, y apoya su creciente escepticismo sobre la activa implicación de Washington en este conflicto.""},{""body-text"":""Con ello pronostica que habrá una importante caza de brujas en el Pentágono, empezando por los presentes en la sala de reuniones del Estado Mayor Conjunto y los que recibieron o elaboraron esos archivos informativos: \""Es posible que las diapositivas se sacaran del edificio en copia impresa antes de que se tomaran y difundieran las fotografías, lo que podría significar que la seguridad electrónica del sistema SIPRNet funciona bien e impide el acceso o la transferencia innecesarios de esos archivos electrónicos\"".""},{""body-text"":""Por otra parte, agrega Kwiatkowski, existe la posibilidad de que un contratista de SIPRNet o un homólogo del Pentágono haya podido acceder a esas diapositivas y sacarlas electrónicamente del espacio controlado.""},{""body-text"":""\""El espionaje es un juego apasionante para quienes se dedican a él, ya sea por patriotismo, beneficio o ideología.  A veces hace falta gente que se sienta desconectada de su empleador, albergando a menudo un sentimiento de traición o abuso. Si combinamos esto con la rebaja de los estándares para el empleo en el Gobierno de EEUU y las características culturales de la generación más joven (menos preocupada por el patriotismo corporativo y más preocupada por la inautenticidad y la hipocresía de las organizaciones), podemos imaginar que esta filtración es legítima\"", sostuvo.""},{""body-text"":""Si el Pentágono o la CIA quieren filtrar algo, por lo general lo hacen directamente a los principales medios de comunicación, como el The New York Times o el Washington Post, o a un medio de comunicación amigo de la UE, como se hizo con la historia del yate ucraniano en relación con Nordstream, concluyó Kwiatkowski.""}]",[],18:39 GMT 08.04.2023
1681434140-64,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Al menos dos muertos en la República de Donetsk por bombardeo ucraniano8 de abril54,https://sputniknews.lat/20230408/al-menos-dos-muertos-en-la-republica-de-donetsk-por-bombardeo-ucraniano-1137909818.html,Al menos dos muertos en la República de Donetsk por bombardeo ucraniano,"DONETSK, RUSIA (Sputnik) — Al menos dos personas fallecieron como resultado de bombardeo de las tropas ucranianas a la ciudad de Yasinovataya en la República Popular de Donetsk (RPD), informó la representación de la república en el centro conjunto de control y coordinación de los asuntos relativos a los crímenes de guerra de Ucrania.","[{""body-text"":""\""Fallecieron dos hombres nacidos en 1988 y 1987\"", dice el comunicado.""},{""body-text"":""Agregó que otras 16 personas resultaron heridas por el ataque aéreo.""},{""body-text"":""Según el ente castrense, la ciudad fue bombardeada por las fuerzas ucranianas, con un total de 23 proyectiles de calibre 155 milímetros, así como dos cohetes de un sistema de lanzamiento múltiple.""},{""body-text"":""Rusia continúa desde el pasado 24 de febrero una operación militar especial en Ucrania alegando que las repúblicas de Donetsk y Lugansk –inicialmente reconocidas por Moscú como Estados soberanos y, en septiembre pasado, incorporadas al territorio ruso tras sendos referendos– necesitaban ayuda, como lo denunciaban, frente al genocidio por parte de Kiev.""},{""body-text"":""Donetsk y Lugansk se independizaron de Ucrania en mayo de 2014 tras no reconocer a las nuevas autoridades que resultaron del golpe de Estado producido en Kiev en febrero de ese mismo año.""}]",[],23:14 GMT 08.04.2023
1681434143-65,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Las Fuerzas Armadas de Rusia destruyen 2 grupos de sabotaje ucranianos9 de abril307,https://sputniknews.lat/20230409/defensa-rusa-las-fuerzas-rusas-destruyen-dos-grupos-de-sabotaje-ucranianos-1137913552.html,Las Fuerzas Armadas de Rusia destruyen 2 grupos de sabotaje ucranianos,"Los militares rusos destruyeron dos grupos de sabotaje y reconocimiento enemigos en la dirección de Kupiánsk y frustraron tres intentos de rotación de tropas ucranianas, declaró a Sputnik un portavoz del Ministerio de Defensa ruso.","[{""body-text"":""\""Durante el día, en la dirección de Kupiánsk, los militares (...) localizaron y destruyeron dos grupos de sabotaje y reconocimiento enemigos (...) y también frustraron tres intentos de rotación de las unidades de las Fuerzas Armadas de Ucrania\"", dijo el vocero de la dependencia.""},{""body-text"":""Añadió que las fuerzas rusas también han destruido cuatro drones ucranianos cerca de los pueblos de Volodímirovka, Stelmájivka y Vilshana.""},{""body-text"":""Añadió que las fuerzas rusas también destruyeron cuatro drones ucranianos.""},{""body-text"":""Rusia continúa desde el 24 de febrero del año pasado la operación militar especial en Ucrania. Según el presidente ruso, Vladímir Putin, el objetivo es la desmilitarización y la desnazificación del país vecino.""},{""body-text"":""Ambas repúblicas de Donbás, así como las provincias de Jersón y Zaporozhie, se adhirieron a Rusia a finales de septiembre pasado tras celebrar sendos referendos de autodeterminación.""}]",[],02:55 GMT 09.04.2023
1681434147-66,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Defensa,https://sputniknews.lat/defensa/,null,null,[],[],null
1681434149-67,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,,https://sputniknews.lat/20230409/hasta-el-ultimo-de-los-nuestros-el-embajador-ucraniano-tilda-de-terrible-las-perdidas-de-kiev-1137919614.html,"""Hasta el último de los nuestros"": el embajador ucraniano tilda de ""terrible"" las pérdidas de Kiev","Kiev no revela datos sobre las bajas de sus soldados, pero tendrá que admitir su ""número horroroso"", declaró el embajador ucraniano en el Reino Unido, Vadim Pristaiko. Advirtió que Kiev moviliza a un millón de soldados para una ofensiva, sin embargo, desde Moscú señalan que las FFAA ucranianas están siendo seguidas de cerca por los militares rusos.","[{""body-text"":""Según sus palabras, Kiev está dispuesto a continuar los combates \""hasta el último de los nuestros\"". Además, estimó que \""Kiev movilizó a un millón de personas\"".""},{""body-text"":""El 5 de abril, el coordinador de comunicaciones estratégicas de la Casa Blanca, John Kirby, expresó que EEUU no presiona a las Fuerzas Armadas ucranianas para que lancen ataques fuera de Ucrania, pero le permite a Kiev lanzar acciones hostiles contra Crimea, las repúblicas populares de Donetsk y Lugansk, así como contra las regiones rusas de Zaporozhie y Jersón.""},{""body-text"":""Como señalaron desde el Kremlin, las recientes declaraciones del secretario de Estado estadounidense, Anthony Blinken, sobre un posible contraataque inminente de las FFAA de Ucrania están siendo seguidas de cerca por los militares rusos.""},{""body-text"":""Desde el 24 de febrero de 2022, Rusia lleva a cabo una operación especial para defender las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, frente al genocidio cometido por parte de Kiev. Uno de los objetivos fundamentales de la operación especial es la desmilitarización y desnazificación de Ucrania.""}]","[{""quote-text"":""\""Nuestra política desde el principio fue no hablar de las pérdidas. Cuando termine el conflicto, las reconoceremos. Creo que será una cifra terrible\"", declaró Vadim Pristaiko al periódico Daily Express.""}]",17:00 GMT 09.04.2023
1681434152-68,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Más de 100 militares rusos que estaban en peligro de muerte regresan del cautiverio ucraniano10 de abril145,https://sputniknews.lat/20230410/mas-de-100-militares-rusos-que-estaban-en-peligro-de-muerte-regresan-del-cautiverio-ucraniano-1137947285.html,Más de 100 militares rusos que estaban en peligro de muerte regresan del cautiverio ucraniano,"Un total de 106 militares rusos que estuvieron en peligro de muerte durante su cautiverio regresaron del territorio controlado por el régimen de Kiev como resultado de negociaciones, informaron desde el Ministerio de Defensa de Rusia.","[{""body-text"":""Se precisa que los militares liberados serán trasladados a Moscú en aeronaves de la aviación militar de transporte de las Fuerzas Aéreas rusas para recibir tratamiento y rehabilitación en las instalaciones médicas especializadas.""},{""body-text"":""Desde el 24 de febrero de 2022, Rusia lleva a cabo la operación especial militar para defender las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, frente al genocidio por parte de Kiev.""},{""body-text"":""Uno de los objetivos fundamentales de la operación, el presidente ruso, Vladímir Putin, lo definió como la desmilitarización y desnazificación de Ucrania.""}]",[],13:28 GMT 10.04.2023
1681434155-69,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,La caída de un dron no identificado causa daños leves en el aeropuerto de Bélgorodhace 2 días65,https://sputniknews.lat/20230411/la-caida-de-un-dron-no-identificado-causa-danos-leves-en-el-aeropuerto-de-belgorod-1137984767.html,La caída de un dron no identificado causa daños leves en el aeropuerto de Bélgorod,"MOSCÚ (Sputnik) — Un dron de origen no identificado cayó en el recinto del aeropuerto de Bélgorod, capital de la provincia homónima que tiene frontera con Ucrania, comunicó a Sputnik un portavoz de los servicios de emergencia locales.","[{""body-text"":""Los aeropuertos de 11 ciudades del sur de la parte europea de Rusia, entre ellos el de Bélgorod, permanecen cerrados desde que empezó la operación militar rusa en Ucrania el 24 de febrero de 2022.""},{""body-text"":""El 19 de octubre pasado, el presidente Vladímir Putin introdujo ley marcial en cuatro territorios recién incorporados a Rusia (Donetsk, Lugansk, Jersón y Zaporozhie) y decretó un nivel de alerta medio en las regiones fronterizas con Ucrania, así como en aquellas entidades que comparten frontera con los nuevos territorios: Crimea y Sebastópol, Krasnodar, Bélgorod, Briansk, Vorónezh, Kursk y Rostov.""},{""body-text"":""El nivel medio de alerta prevé ciertas restricciones al movimiento, inspecciones de vehículos y posibles órdenes de evacuación a zonas seguras.""}]",[],hace 2 días
1681434158-70,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Defensa rusa: EEUU crea componentes para armas biológicas cerca de las fronteras de Rusiahace 2 días151,https://sputniknews.lat/20230411/defensa-rusa-eeuu-crea-componentes-para-armas-biologicas-cerca-de-las-fronteras-de-rusia-1137986998.html,Defensa rusa: EEUU crea componentes para armas biológicas cerca de las fronteras de Rusia,"El análisis de las ubicaciones de las instalaciones biológicas estadounidenses en la Repúblicas Populares de Lugansk y de Donetsk y la región de Jersón demostró que EEUU crea componentes de armas biológicas cerca de las fronteras de Rusia, dijo el jefe de Fuerzas de Defensa Radiológica, Química y Biológica de las FFAA rusas, Ígor Kirílov.","[{""body-text"":""Añadió que se llevó a cabo en las ubicaciones de las instalaciones biológicas estadounidenses en las repúblicas populares de Lugansk y Donetsk y en la región de Jersón.""},{""body-text"":""El general añadió que, durante la operación militar especial, el Ministerio de Defensa ruso analizó más de 2.000 documentos de diversos tipos que confirmaban la realización de proyectos militares y biológicos en Ucrania. Como resultado, se establecieron nombres concretos de funcionarios que participaron en la organización de investigaciones militares-biológicas en EEUU y Ucrania.""},{""body-text"":""\""Me gustaría señalar que ninguno de los hechos expuestos por el Ministerio de Defensa fue rechazado por Estados Unidos, nadie, incluidos los países occidentales, tuvo dudas sobre la autenticidad de los documentos publicados\"", aseguró Kirílov.""},{""body-text"":""Kirílov enfatizó también que la investigación sobre los biolaboratorios estadounidenses en Ucrania desató la indignación pública, con concentraciones y protestas en Corea del Sur, Armenia, Kirguistán y Serbia.""},{""body-text"":""El 10 de abril Kirílov afirmó que el Pentágono seguiría investigando sobre armas biológicas en Ucrania y otros países debido a la \""respuesta inarticulada\"" de la comunidad mundial y al miedo a desafiar a Washington.""},{""body-text"":""En marzo de 2022, un mes después de que iniciara la operación militar especial de Rusia, el Ministerio de Defensa de Rusia reveló nueva información sobre los esquivos laboratorios biológicos financiados por EEUU descubiertos en el este de Ucrania en el marco de su operación, y esta noticia recibió una dimensión totalmente nueva al revelarse que en ellos estaba involucrado Hunter Biden, hijo del presidente de EEUU.""},{""body-text"":""De acuerdo con lo desvelado por Moscú, Estados Unidos echó a andar una operación de 2.100 millones de dólares para explorar algunos de los virus más mortíferos. Todo esto se realizó en al menos 30 laboratorios, patrocinados por el Pentágono y tres empresas privadas que operan en Ucrania: Southern Research Institute, Black & Veatch y Metabiota Inc., empresa que tiene una estrecha relación con un fondo de inversión fundado por Hunter Biden y Christopher Heinz, hijastro del exsecretario de Estado John Kerry en 2009, en el que Biden era director general.""},{""body-text"":""Los laboratorios biológicos son operados por el programa militar de la Agencia de Reducción de Defensa de Amenazas de EEUU, o DTRA por las siglas en inglés, misma que financia unos 15 laboratorios biológicos en Ucrania, según diversas fuentes.""}]",[],hace 2 días
1681434160-71,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,"Exasesor de Zelenski advierte que a Ucrania le espera un ""periodo muy grave"" hace 2 días209",https://sputniknews.lat/20230411/exasesor-de-zelenski-advierte-que-a-ucrania-le-espera-un-periodo-muy-grave--1138011105.html,"Exasesor de Zelenski advierte que a Ucrania le espera un ""periodo muy grave""","El exasesor de la oficina de la Presidencia de Ucrania Alexéi Arestóvich aseguró que Kiev enfrentará un ""periodo muy grave"" que será aún más complicado que el propio conflicto.","[{""body-text"":""En entrevista con el periodista Vasili Golovánov, el exfuncionario ucraniano advirtió que a Kiev le espera \""un periodo muy grave que en algunos aspectos sería más difícil que la guerra\"", debido principalmente a los problemas económicos que arrastra Ucrania.""},{""body-text"":""A esto se le suman los 12 millones de refugiados, la reconstrucción de la infraestructura y viviendas destruidas, así como la gran deuda externa que ya carga esa nación, sin que hasta el momento se haya precisado si sus aliados occidentales apoyarán económicamente al país en su reconstrucción.""},{""body-text"":""Arestóvich renunció a su cargo como asesor del presidente ucraniano, Volodímir Zelenski, a mediados de enero de este año, tras reconocer que los sistemas de defensa de su país provocaron la destrucción de un edificio en Dnipró.""},{""body-text"":""El exasesor presidencial pronosticó que, si el tema económico no se resuelve pronto, la popularidad de Zelenski caerá \""con rapidez\"", pues \""se le culpará de todas las desgracias\"" y ello reduciría la posibilidad de que se mantenga en el poder en el 2024.""},{""body-text"":""A esto se suma la posibilidad de que Occidente deje de financiar al Ejército ucraniano por sus casos de corrupción y falta de libertades, lo que a su vez dejaría a Ucrania en una \""zona gris\"", si no es aceptada como miembro de la Unión Europea, según Arestóvich.""},{""body-text"":""Sobre el ingreso de Ucrania a la Unión Europea, el exfuncionario consideró que Ucrania debe ser \""partidario del sistema de derecho internacional\"" y no apostar por la fabricación de armas nucleares, las cuales, afirma, pueden ser producidas por Kiev en un periodo de nueve meses.""}]","[{""quote-text"":""\""No sé qué le dicen [a Zelenski] los que hacen aquí la política económica, […] pero le arrastran a una fosa política con este caos en la economía\"", declaró Arestóvich, quien sostuvo que la economía es \""el lado más débil\"" de Kiev.""}]",hace 2 días
1681434164-72,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,El avance y los resultados de la operación militar rusa en UcraniaInfografíaVer,https://sputniknews.lat/20230413/mapa-como-avanza-la-operacion-especial-de-rusia-en-ucrania-1126329635.html,El avance y los resultados de la operación militar rusa en Ucrania,"Tras el reconocimiento de la independencia de las repúblicas populares de Donetsk y Lugansk, Rusia lanzó una operación militar en Ucrania con el fin de desmilitarizar y desnazificar el régimen de Kiev. Sputnik te resume cómo se desarrolla la operación y sus resultados.","[{""body-text"":""El presidente ruso, Vladímir Putin, anunció en la madrugada del 24 de febrero el lanzamiento de una operación militar especial en Ucrania para defender las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, frente al genocidio por parte de Kiev.""},{""body-text"":""Uno de los objetivos fundamentales de la operación Putin lo definió como la desmilitarización y desnazificación de Ucrania.""},{""body-text"":""Según el Ministerio de Defensa de Rusia, los ataques militares no están dirigidos contra instalaciones civiles, sino que buscan inutilizar la infraestructura bélica.""}]",[],null
1681434166-73,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,El candidato presidencial turco Ince pretende construir relaciones de confianza con Rusiaayer64,https://sputniknews.lat/20230412/el-candidato-presidencial-turco-ince-pretende-construir-relaciones-de-confianza-con-rusia-1138030161.html,El candidato presidencial turco Ince pretende construir relaciones de confianza con Rusia,"BOLU, TURQUÍA (Sputnik) — El candidato a la presidencia turca Muharrem Ince afirmó en una entrevista concedida a Sputnik estar dispuesto a establecer relaciones con Rusia basadas en la confianza en caso de llegar al poder.","[{""body-text"":""Calificó a Rusia de uno de los vecinos más importantes de Turquía y recordó que gran parte del comercio exterior del país otomano se realiza con Rusia y que ambos Estados mantienen lazos en materia de turismo y recursos energéticos.""},{""body-text"":""Ince también abogó por la multiplicación del intercambio comercial turco con Rusia.""},{""body-text"":""El posible suministro de municiones con uranio empobrecido a Ucrania representa una amenaza a toda la humanidad, condenó Ince.""},{""body-text"":""En este contexto instó a todo el mundo a pronunciarse contra estos suministros.""},{""body-text"":""El candidato a la presidencia turca prometió también que si gana las elecciones presidenciales, Ankara seguirá siendo un mediador entre Moscú y Kiev.""},{""body-text"":""\""Sin duda, continuaremos esta misión\"", contestó Ince a la pregunta de si Turquía continuará siendo el mediador en el conflicto ucraniano en caso de su llegada al poder.""},{""body-text"":""Especificó que Ankara goza de las capacidades, la experiencia y el poder correspondientes y señaló que su misión es buscar la conciliación.""},{""body-text"":""Turquía, continuó el candidato, es \""uno de los países más afectados por la guerra\"", y por lo tanto se dedica a la mediación \""por la paz mundial\"".""},{""body-text"":""Ince indicó que es partidario de resolver los problemas y conflictos a través de un diálogo y la diplomacia.""},{""body-text"":""El pasado 21 de marzo, la viceministra de Defensa británica, Annabel Goldie, anunció que el Reino Unido tiene previsto suministrar a Ucrania municiones con uranio empobrecido para apoyar a Kiev en medio de la operación militar especial rusa.""},{""body-text"":""El presidente ruso, Vladímir Putin, indicó entonces que Rusia se verá obligada a responder si Occidente empieza a utilizar armas con componente nuclear, mientras el ministro de Exteriores de Rusia, Serguéi Lavrov, calificó los posibles envíos de municiones de uranio empobrecido a Kiev de un paso significativo hacia una mayor escalada del conflicto.""},{""body-text"":""Más tarde, el Ministerio de Defensa del Reino Unido alegó que se trata de un componente estándar de estas municiones que no tiene nada que ver con armas o capacidades nucleares.""},{""body-text"":""El uranio empobrecido es menos peligroso que el mercurio o el arsénico, pero durante el impacto de los proyectiles se libera polvo tóxico que contamina el ambiente y provoca enfermedades graves en las personas.""},{""body-text"":""Las elecciones presidenciales y parlamentarias en Turquía están previstas para el próximo 14 de mayo.""},{""body-text"":""Muharrem Ince ya participó en las elecciones de 2018 como candidato del Partido Republicano del Pueblo (CHP), liderado por Kemal Kilicdaroglu, otro pretendiente en los comicios de este año.""},{""body-text"":""Ince obtuvo entonces más del 30% de los votos, pero más tarde se separó del grupo y creó su propio partido titulado Memleket (Terruño).""}]","[{""quote-text"":""\""Las señales que se envían a través de los suministros de proyectiles con uranio empobrecido constituyen una amenaza no solo para Rusia y Turquía, sino también para toda la humanidad\"", aseguró Ince.""}]",ayer
