link_href,title,date,formatted_text,China,United States,LIO,France,Germany,India,Iran,NIO,European Union,Russia,Ukraine,United Kingdom,Donbass,Taiwan,Poland,Baltic States,Japan
https://sputniknews.lat/20221209/putin-el-tope-del-precio-al-petroleo-ruso-se-corresponde-a-los-precios-actuales-y-no-nos-afecta-1133379189.html,Putin: el tope del precio al petróleo ruso se corresponde a los precios actuales y no nos afecta,13:38 GMT 09.12.2022, al mismo tiempo subrayó que esta medida afecta a todos los productores en el mercado si el consumidor determina el precio la industria se hundirá concluyó el mandatario ruso calificó de estúpida esta decisión ya que destacó el tope de precio provocaría una falta de inversión en el sector por lo que habría una subida catastrófica de los precios rusia presentará las medidas de represalia contra el tope al precio de su petróleo en los días venideros anunció el presidente los pasos concretos se esbozarán en un decreto presidencial que se dará a conocer en los próximos días aclaró en una rueda de prensa tras su visita a kirguistán el mandatario subrayó que moscú estudiará la reducción de la producción de petróleo en caso necesario dejó claro que rusia no venderá el combustible a los países que impongan un precio tope y excluyó cualquier pérdida financiera derivada de esta medida el techo propuesto corresponde a los precios a los que vendemos hoy en ese sentido esta decisión no nos afecta en absoluto recalcó putin el grupo de los siete (g7 conformado por alemania canadá estados unidos francia el reino unido italia y japón así como la unión europea y australia se negaron a adquirir petróleo ruso a un precio mayor de  dólares por barril a partir del  de diciembre el límite prohíbe a las empresas de estos países proporcionar servicios y envíos como seguros intermediación y asistencia financiera necesarios para transportar el petróleo ruso a cualquier parte del mundo a menos que el crudo se venda por debajo del umbral acordado rusia ya dejó claro que no aceptará este tope ni va a exportar nada a ese precio preguntado por las declaraciones del jefe de la política exterior de la ue josep borrell sobre el apoyo de rusia a frica putin criticó la actuación de los estados europeos hacia frica al comprar fraudulentamente alimentos en todo el mundo e impedir las exportaciones de alimentos rusos la ue empeora la ya desfavorable situación anteriormente josep borrell declaró en una reunión de la comisión parlamentaria sobre injerencias extranjeras que era cuestionable la sinceridad de los africanos que participaban en manifestaciones de apoyo a rusia en su opinión los africanos que apoyan la postura de moscú no saben dónde está donbass ni quién es el presidente vladímir putin putin admitió que habrá que llegar a un acuerdo para poner fin al conflicto en ucrania al final tendremos que llegar a un acuerdo ya he dicho en más de una ocasión que estamos listos para estos acuerdos estamos abiertos pero esto nos hace pensar por supuesto con quién estamos haciendo negocios señaló el líder ruso además putin afirmó que rusia esperaba lograr una solución en el marco de los acuerdos de minsk de  en este contexto expresó su decepción por la declaración de la excanciller federal de alemania angela merkel (2005  quien expresó en una entrevista al periódico die zeit publicada el  de diciembre que los acuerdos de minsk eran un intento de darle tiempo a ucrania el presidente ruso afirmó que como resultado de la operación militar todos sus participantes tendrán que aceptar las nuevas condiciones que surjen el proceso de resolución en su conjunto probablemente no será fácil y llevará algún tiempo de un modo u otro todos los implicados en ese proceso tendrán que aceptar las realidades que están surgiendo en el terreno añadió putin asimismo putin comentó su reciente declaración sobre la operación militar en cuanto a la duración de la operación militar me refería a la duración del proceso de regulación aclaró putin a los periodistas putin también reiteró las condiciones específicas del uso de armas nucleares por parte de rusia putin no descartó que se podrían realizar más intercambios de prisioneros entre moscú y washington en el futuro el  de diciembre la cancillería rusa informó que la baloncestista estadounidense brittney griner detenida en rusia en febrero fue liberada a cambio del empresario ruso encarcelado en eeuu viktor bout el canje tuvo lugar en el aeropuerto de abu dabi según putin los contactos entre los servicios especiales de los dos países continúan y nunca se detienen la estadounidense griner fue sentenciada en rusia a nueve años de cárcel y una multa de un millón de rublos (16.576 dólares a principios del pasado agosto por los cargos de ingresar drogas ilegalmente al país bout fue arrestado en tailandia en  en el marco de una operación de los servicios de seguridad estadounidenses y extraditado a eeuu en  la justicia de eeuu lo condenó a  años de cárcel por supuesta conspiración para matar a ciudadanos estadounidenses al aceptar suministrar armas a las fuerzas armadas revolucionarias de colombia una organización guerrillera que abandonó recientemente la lucha armada pero que es catalogada por la casa blanca como terrorista uzbekistán y kazajistán llegaron a la conclusión de que necesitarán recursos energéticos adicionales en el futuro por lo que es necesario 'revisar el reloj y considerar pasos adicionales en esta dirección declaró vladímir putin al comentar la elaboración de una triple alianza gasística putin y el presidente de kazajistán kasim yomart tokáyev debatieron en una reunión en el kremlin a finales de noviembre la creación de una triple unión gasística con uzbekistán para coordinar el transporte de gas ruso a través de los territorios de kazajistán y uzbekistán el presidente añadió que todo esto provoca la necesidad de 'revisar el reloj y ver qué se puede hacer adicionalmente ,NO,YES,NO,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES
https://sputniknews.lat/20221209/rusia-impone-aranceles-del-35-a-algunos-bienes-importados-de-paises-hostiles-1133392043.html,Rusia impone aranceles del 35% a algunos bienes importados de países hostiles,20:50 GMT 09.12.2022, aprobar hasta el  de diciembre de  inclusive las tasas adoptadas de los derechos de importación sobre ciertos bienes producidos por estados y territorios que toman medidas que violan los intereses económicos de la federación de rusia indica el documento según la lista de bienes se aplicarán aranceles del  a las importaciones de champús y otros productos para el cabello productos de higiene dental y de afeitar desodorantes y antitranspirantes productos para la aromatización y desodorización del aire así como detergentes y productos de limpieza de estados unidos canadá el reino unido australia nueva zelanda o polonia además figuran en la lista armas civiles y municiones de países reconocidos como inamistosos por el gobierno ruso en marzo pasado en abril de  el presidente de rusia vladímir putin firmó un decreto que establece una lista de naciones sujetas a restricciones de contratación del personal para las misiones diplomáticas por sus acciones hostiles hacia legaciones rusas inicialmente incluía solo a estados unidos y la república checa pero en julio pasado fue ampliada a dinamarca eslovaquia grecia croacia y eslovenia además en marzo pasado fue creado otro listado de países a los que rusia también califica de inamistosos por sus sanciones contra moscú por la operación militar especial en ucrania hasta la fecha en la segunda lista figuran  países incluidos dinamarca eslovaquia grecia croacia y eslovenia junto con los demás miembros de la unión europea así como estados unidos australia el reino unido y ucrania entre otros ,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,NO,NO
https://sputniknews.lat/20221209/rusia-podria-dar-una-respuesta-sorpresiva-con-el-oro-ante-las-restricciones-a-su-petroleo-1133392741.html,Rusia podría dar una respuesta sorpresiva con el oro ante las restricciones a su petróleo,23:18 GMT 09.12.2022, en una nota a clientes citada por el medio zoltan pozsar director global de estrategia de tipos de interés a corto plazo de credit suisse advirtió que no es improbable que el oro se duplique a .600 dólares la onza en caso de que rusia responda a la medida del g7 y la unión europea (ue aceptando oro por crudo aunque el escenario podría parecer casi improbable no se puede zanjar debido al contexto geopol tico y económico que se vive actualmente señaló el integrante del banco el escenario planteado por el especialista consiste en lo siguiente ante el tope al precio del petróleo ruso moscú decide pedir un gramo de oro por dos barriles de crudo a los precios actuales del mercado el límite máximo de  dólares por barril para el crudo ruso equivale al precio de un gramo de oro explicó pozsar sin embargo mientras que washington fija las exportaciones rusas a cierto precio rusia a cambio las podría fijar a un gramo de oro esto llegaría en un momento en que estados unidos está trabajando para recargar sus reservas estratégicas con petróleo barato señala el medio en dicho escenario el dólar estadounidense se revaloriza frente al petróleo ruso rusia no producirá más petróleo pero se aseguraría de que haya suficiente demanda para que la producción no se interrumpa y también se aseguraría de que más petróleo vaya a europa que a estados unidos a través de la india y lo más importante el oro que va desde .800 dólares a cerca de .600 aumentaría el valor de las reservas de oro de rusia su producción de oro en casa así como en una variedad de países de frica describió pozsar de acuerdo con el banquero la duplicación del precio del oro sería un problema para los bancos involucrados en los mercados de futuros ya que la mayoría ha asumido que los gobiernos no volverán a pagar los bienes con materias primas los bancos activos en el mercado del oro en papel enfrentarían un déficit de liquidez ya que todos los bancos activos en materias primas tienden a ser cuentas por cobrar de derivados otc largos cubiertos con futuros escribió pozsar el grupo de los siete (g7 conformado por alemania canadá estados unidos francia el reino unido italia y japón así como la unión europea y australia se negaron a adquirir petróleo ruso a un precio mayor de  dólares por barril a partir del  de diciembre lo anterior como una forma de castigar a rusia por su operación militar especial en suelo ucraniano el límite prohíbe a las empresas de estos países proporcionar servicios y envíos como seguros intermediación y asistencia financiera necesarios para transportar el petróleo ruso a cualquier parte del mundo a menos que el crudo se venda por debajo del umbral acordado rusia ya dejó claro que no aceptará este tope ni va a exportar nada a ese precio ,NO,YES,NO,YES,YES,YES,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES
https://sputniknews.lat/20221210/francia-podria-enfrentar-un-2023-convulso-de-huelgas-masivas-y-crisis-energetica-1133395814.html,Francia podría enfrentar un 2023 convulso de huelgas masivas y crisis energética,05:00 GMT 10.12.2022, philippe martinez presidente de la confederación general del trabajo (cgt el principal sindicato de francia acusó que las consultas con los sindicatos organizadas por la autoridades respecto al tema fueron puras mentiras en una entrevista con el canal de televisión francés bfmtv el líder sindical señaló que si no se da marcha atrás a la reforma que pretende elevar la edad de jubilación el país europeo vivirá semanas convulsas a inicios del próximo año la advertencia de martinez llega luego de que el  de diciembre la primera ministra francesa elisabeth borne se reuniera con representantes de los sindicatos para presentar los puntos clave de la reforma de pensiones del gobierno que se espera que se adopte hasta el verano de  según los reportes la medida se anunciará oficialmente al público el  de diciembre y en ella se prevé un aumento gradual de la edad de jubilación de  a  años para  los principales sindicatos del país incluidos cgt fsu y solidaires emitieron un comunicado en el que se oponen a cualquier plan para aumentar la edad de jubilación y anunciaron nuevas protestas a principios de enero de  si el gobierno de emmanuel macron no atiende sus demandas en septiembre más de .000 personas de toda francia participaron en manifestaciones contra la reforma de las pensiones exigiendo un aumento del salario mínimo pero este no es el único problema socioeconómico del país pues desde hace ya un par de meses el gobierno de macron se ha visto opacado por las protestas sociales que ha generado el alto nivel inflacionario y la crisis energética debido a las sanciones de occidente en contra de moscú por su operación militar en ucrania esto también afecta a otros países de la unión europea en octubre pasado decenas de personas manifestaron su rechazo a la membresía de francia en la otan y al suministro de armas a kiev los inconformes acusaron que el gobierno de macron actuaba de forma errónea al financiar el conflicto y suministrar ayuda al país gobernado por volodímir zelenski asimismo francia y estados unidos sufren un desgaste en su relación que se ha incentivado con la ley de reducción de la inflación de biden que propone subvenciones de .000 millones de dólares para empresas de energías limpias o para compañías que busquen adaptarse a esta tecnología la propuesta ya generó diversas alarmas entre políticos europeos como el presidente de francia emmanuel macron y el ministro federal de asuntos económicos de alemania robert habeck quienes han hecho un llamado para crear un plan que contrarreste al de biden y no provocar así un proceso de desindustrialización que afectaría aún más a la economía europea que además enfrenta el reto de una plantilla laboral más vieja que la de estados unidos ,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221210/la-embajada-rusa-tilda-de-campana-publicitaria-las-nuevas-sanciones-antirrusas-de-eeuu-1133407320.html,"La Embajada rusa tilda de ""campaña publicitaria"" las nuevas sanciones antirrusas de EEUU",07:00 GMT 10.12.2022, según la entidad los objetivos estadounidenses son obvios tratar de ejercer presión trazar unas líneas divisorias artificiales entre las 'verdaderas democracias y las 'autocracias pues washington no renuncia a su deseo de castigar a rusia por su posición independiente y de principios en los asuntos internacionales la misión diplomática señaló que la casa blanca usa la pancarta de los derechos humanos para instar a los demás estados a ajustar su política exterior a a los patrones del occidente colectivo que supuestamente son los únicos correctos el departamento del tesoro de eeuu anunció sanciones contra más de  personas y entidades de nueve países por su presunta participación en la corrupción y las violaciones de los derechos humanos en la lista figuran representantes de rusia guatemala corea del norte malí guinea irán el salvador china y filipinas en particular las sanciones afectaron a la comisión electoral central de rusia y a sus  miembros incluida la presidenta del organismo ela pamfílova ,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221210/boris-johnson-admite-que-la-temporada-de-frio-sera-dificil-sin-el-gas-ruso-1133411867.html,Boris Johnson admite que la temporada de frío será difícil sin el gas ruso,13:10 GMT 10.12.2022, el político reconoció que las nuevas terminales de gnl el año que viene aún no funcionarán y aunque algunos países europeos se apresuran apara construir más capacidades para crear energía eólica marina pero eso tampoco estará listo todavía igualmente los países occidentales carecerán de reactores nucleares adicionales johnson señaló que aunque el creciente apoyo a ucrania puede ser doloroso en lo que se refiere a la asignación de fondos se debe continuar ayudando a kiev y además instó a intensificar los esfuerzos en esa esfera occidente intensificó su presión sancionadora sobre rusia por la operación especial rusa de ucrania lo cual provocó un aumento de los precios de la energía eléctrica el combustible y los víveres en europa y estados unidos el presidente de rusia vladímir putin declaró hace un tiempo que la política de contención y debilitamiento de rusia forma parte de la estrategia occidental a largo plazo pero las sanciones asestaron un serio golpe a toda la economía mundial también agregó que occidente persigue el objetivo de empeorar la vida de millones de personas en particular en rusia pero moscú resolverá todos los problemas que le está creando occidente afirmó ,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221210/exvicecanciller-austriaco-europa-hizo-la-vista-gorda-ante-lo-que-pasaba-en-ucrania-durante-anos-1133462997.html,"Exvicecanciller austriaco: Europa ""hizo la vista gorda"" ante lo que pasaba en Ucrania durante años",19:40 GMT 10.12.2022, agregó que el enfrentamiento actual tiene una historia previa que ahora está completamente silenciada según él se trata de la implicación activa de los servicios especiales estadounidenses en la organización del golpe de estado de  en ucrania tras el cual comenzó una guerra civil en el país el exvicecanciller señaló que algunos partidos austriacos sueñan ahora con el ingreso del país en la otan y subrayó que esta situación no podía ignorarse según strache es necesario ser sensible para proteger la base de la constitución austriaca con la neutralidad como dijeron los organizadores de la manifestación la crisis actual afectó no tanto al clima como al parlamento y al gobierno austriaco pidieron a los dirigentes del país que se esforzaran inmediatamente por organizar conversaciones de paz entre rusia y ucrania para poner fin al conflicto armado los participantes durante el acto portaban tradicionalmente banderas austriacas y rusas así como carteles en los que se leía en lugar de sanciones queremos electricidad combustible y alimentos baratos tras el inicio de la operación militar rusa en ucrania los países occidentales intensificaron la presión de las sanciones contra moscú pero esto solo provocó un aumento de los precios del combustible y una inflación récord en eeuu y la propia europa como señaló el presidente de rusia vladímir putin la política de contener y debilitar a rusia es una estrategia a largo plazo de occidente pero las sanciones dieron un duro golpe a toda la economía mundial según él el principal objetivo de washington y sus aliados es empeorar la vida de millones de personas ,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221210/la-ue-acuerda-asignar-mas-de-18000-millones-de-dolares-en-prestamos-a-ucrania-en-2023-1133421368.html,La UE acuerda asignar más de 18.000 millones de dólares en préstamos a Ucrania en 2023,21:30 GMT 10.12.2022, el consejo llegó a un acuerdo sobre un conjunto de medidas legislativas que permitirá a la ue ayudar económicamente a ucrania a lo largo del año  con .000 millones de euros indica el comunicado los fondos se transferirán en forma de préstamos que contarán con un periodo de gracia de  años el paquete de medidas legislativas se presentará ante el parlamento europeo para su posible aprobación la semana que viene una parte del conjunto de medidas legislativas necesarias para la transferencia de dichos fondos fue acordada por el consejo de ministros de economía y finanzas de los países de la unión europea (ue el pasado  de diciembre no obstante no se pudo llegar a un acuerdo final sobre todo el paquete debido al bloqueo por parte de hungría se decidió buscar otras opciones para desbloquear esta financiación las cuales podrían ser acordadas por  estados en vez de la unanimidad entre los  países miembros de la ue que era necesaria antes el pasado  de noviembre la comisión europea presentó un nuevo programa de ayuda crediticia macrofinanciera a ucrania por un monto de hasta .000 millones de euros para el año que viene la institución europea se expresó a favor de asignar los primeros fondos en enero de  lo que es posible siempre y cuando esta iniciativa sea aprobada por los países de la ue y el parlamento europeo la nueva ayuda macrofinanciera según la iniciativa de la comisión europea consistirá en préstamos otorgados en condiciones favorables con un periodo de vencimiento de hasta  años el periodo de gracia durará  años lo que significa que los primeros pagos se realizarán en  ,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221211/el-kremlin-advierte-que-europa-cambia-su-dependencia-al-gas-de-eeuu-1133441449.html,El Kremlin advierte que Europa cambia su dependencia al gas de EEUU,18:00 GMT 11.12.2022, el vocero señaló que se trata de exactamente la misma dependencia solo con mucha menos reciprocidad y ahora cuando los europeos pierden miles de millones de euros todos los días estos miles de millones de dólares los están ganando en washington agregó la comisión europea tras la operación militar de rusia en ucrania elaboró un plan denominado repowereu para reducir las importaciones de gas ruso en unos .000 millones de metros cúbicos –dos tercios para final de  y así poner fin a la dependencia de la ue con respecto a los combustibles fósiles rusos lo antes posible el plan repowereu propone un conjunto adicional de medidas para ahorrar energía diversificar los suministros sustituir rápidamente los combustibles fósiles acelerando la transición hacia una energía limpia en europa así como combinar de forma inteligente las inversiones y reformas ,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221212/el-guru-de-las-inversiones-en-eeuu-cree-que-vienen-tiempos-oscuros-hay-mucha-deuda-1133449188.html,"El gurú de las inversiones en EEUU cree que vienen tiempos oscuros: ""Hay mucha deuda""",03:39 GMT 12.12.2022," el creador del índice rogers international commodity y cofundador del quantum fund fue cuestionado sobre sus previsiones económicas para  a lo que respondió que debemos estar preocupados el actual director de rogers holdings and beeland interests aseguró que primero se vivirá un buen periodo lo cual pondrá a la gente optimista sin embargo alertó los problemas vendrán después en octubre el fondo monetario internacional (fmi presentó sus proyecciones de crecimiento económico en las cuales se estima que la economía mundial pasará de crecer ,1 en el  a ,2 en  cifra que se espera sea aún más baja en  con ,7 el organismo mundial advirtió que ese nivel de crecimiento no había sido tan bajo desde  la opinión de jim rogers contrasta con lo que dijo este  de diciembre el presidente estadounidense joe biden quien afirmó que estados unidos va por buen rumbo económico e incluso estimó que la economía del país norteamericano podría crecer más que la de china su mayor rival comercial y económico de acuerdo con estimaciones de goldman sachs las crecientes economías de china y la india se convertirán en las mayores del mundo superando a la de estados unidos hacia  la última previsión del estudio también reveló que estos países asiáticos concentrarán buena parte del pib mundial ",YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221212/moscu-no-ve-avances-en-la-implementacion-de-la-segunda-parte-del-pacto-alimentario-1133453900.html,Moscú no ve avances en la implementación de la segunda parte del pacto alimentario,09:30 GMT 12.12.2022, indicó que moscú destaca los esfuerzos de la onu en esta dirección pero llamó a conseguir los objetivos planteados además denunció que los países de occidente a pesar de declarar que las exportaciones rusas en el marco del pacto serían excluidas de las sanciones de hecho no cumplieron con su compromiso en este contexto llamó a bruselas y a washington a cerrar la brecha entre las declaraciones y los hechos reales no obstante subrayó que hubo algunos avances en la exportación de fertilizantes rusos tras los esfuerzos conjuntos de moscú y el programa mundial de alimentos (pma de la onu en particular destacó que el primer lote de fertilizantes rusos ya está en ruta a malawi y expresó seguridad que será seguido por otros el  de noviembre el buque de carga mv greenwich con .000 toneladas de fertilizantes rusos previamente retenidas por las sanciones occidentales partió de países bajos rumbo a mozambique con malawi como destino final esta carga fue la primera enviada en el marco de la iniciativa de la compañía rusa uralchem uralkali en coordinación con el pma de donar .000 toneladas de fertilizantes rusos bloqueados en europa a los países africanos más necesitados el pasado  de julio rusia turquía y la onu firmaron un acuerdo para desbloquear la exportación de grano y fertilizantes de ucrania en medio de las hostilidades los representantes del gobierno ucraniano suscribieron un documento similar con ankara y representantes de la onu además moscú firmó con la onu un memorando para facilitar la exportación de fertilizantes y productos agrícolas rusos a los mercados internacionales en el marco de la llamada iniciativa de granos del mar negro se instaló en estambul un centro conjunto de coordinación para garantizar la seguridad de los graneleros que transportan cereales desde ucrania y realizar las inspecciones pertinentes el  de septiembre el presidente de rusia vladímir putin denunció que los barcos con grano que salen de los puertos de ucrania en el marco del pacto alimentario no se dirigen a los países en desarrollo o los necesitados sino que navegan a los estados miembros de la ue por su parte el embajador ruso ante la onu vasili nebenzia afirmó que las cláusulas del acuerdo concernientes a la exportación de alimentos y fertilizantes rusos no funcionan por lo que no descartó la posibilidad de que moscú se niegue a renovar este documento en noviembre el  de noviembre el pacto alimentario fue prorrogado por  días ,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221212/hungria-firmara-con-azerbaiyan-un-acuerdo-de-suministros-de-energia-electrica-1133456774.html,Hungría firmará con Azerbaiyán un acuerdo de suministros de energía eléctrica,13:50 GMT 12.12.2022, la firma del acuerdo también contará con participación del presidente rumano klaus iohannis primer ministro georgiano irakli garibashvili presidente azerí ilham aliyev y jefa de la comisión europea ursula von der leyen a finales de agosto el canciller húngaro peter szijjarto informó que budapest se sumará al proyecto promovido por bakú de suministrar la energía verde de azerbaiyán por medio de una tubería submarina a rumanía hungría y otros países de europa según él la inversión puede realizarse durante los próximos tres o cuatro años y al introducir el esquema hungría se acercaría a alcanzar los objetivos de neutralidad de carbono los precios del gas crecieron drásticamente en los países europeos debido a las sanciones impuestas a rusia por su operación militar especial en ucrania las cuales en particular restringen la exportación de ese producto energético el pasado  de septiembre el primer ministro de grecia kyriakos mitsotakis llamó a fijar un límite de precios para todo el gas que compren los países del bloque comunitario el  de septiembre orbán declaró que las .000 sanciones impuestas contra rusia no dieron el resultado pretendido pero provocaron una inflación y la crisis energética que puede poner de rodillas a europa en octubre el mandatario aseguró que un techo en el precio del gas para budapest significaría un embargo de gas y que el suicidio económico de la ue no ayudaría a ucrania ,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221212/moscu-esta-a-punto-de-anunciar-su-respuesta-al-tope-al-precio-del-petroleo-ruso-1133460523.html,Moscú está a punto de anunciar su respuesta al tope al precio del petróleo ruso,14:30 GMT 12.12.2022, el grupo de los siete (g7 conformado por alemania canadá estados unidos (eeuu francia el reino unido italia y japón así como la unión europea (ue y australia se ha negado a adquirir el petróleo ruso a un precio mayor de  dólares por barril desde el pasado  de diciembre el límite prohíbe a las empresas de estos países proporcionar servicios y envíos como seguros intermediación y asistencia financiera necesarios para transportar el petróleo ruso a cualquier parte del mundo a menos que el crudo se venda por debajo del umbral acordado ,NO,YES,NO,YES,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
https://sputniknews.lat/20221212/rusia-es-el-mayor-proveedor-de-petroleo-de-la-india-por-segundo-mes-consecutivo-1133461193.html,Rusia es el mayor proveedor de petróleo de la India por segundo mes consecutivo,15:20 GMT 12.12.2022, según los datos de la compañía rusia suministró en noviembre .400 barriles por día (bpd de crudo a la india mientras que los suministros de irak en el mismo mes fueron de .400 bpd los de arabia saudí de .900 bpd y los de estados unidos (eeuu de .500 bpd los analistas indicaron que las importaciones de noviembre se realizaron antes de que la unión europea (ue impusiera el tope a los precios del petróleo ruso transportado por vía marítima la semana pasada el vice primer ministro ruso alexandr nóvak y el embajador de la india en rusia pawan kapoor expresaron su voluntad de aumentar la cooperación en el comercio de productos energéticos incluido el petróleo el grupo de los siete (g7 conformado por alemania canadá eeuu francia el reino unido italia y japón así como la ue y australia se ha negado a adquirir el petróleo ruso a un precio mayor de  dólares por barril desde el pasado  de diciembre el límite prohíbe a las empresas de estos países proporcionar servicios y envíos como seguros intermediación y asistencia financiera necesarios para transportar el petróleo ruso a cualquier parte del mundo a menos que el crudo se venda por debajo del umbral acordado rusia dejó claro que no aceptará este tope y aseguró que su petróleo seguirá teniendo demanda en los mercados internacionales ,NO,YES,NO,YES,YES,YES,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES
https://sputniknews.lat/20221212/la-ue-advierte-de-posible-carencia-de-30000-millones-de-metros-cubicos-del-gas-en-2023-1133469263.html,La UE advierte de posible carencia de 30.000 millones de metros cúbicos del gas en 2023,15:40 GMT 12.12.2022, asimismo expresó su confianza en que la ue comprará en  la misma cantidad del gas natural licuado que en  es decir hasta .000 millones de metros cúbicos y para hacerlo se necesita activar aún más el trabajo con los socios internacionales es el momento de hacer realidad la compra conjunta de gas y es posible lanzar el proceso a finales de marzo pero para hacerlo la ce necesita recibir un mandato de los países miembros de la ue añadió von der leyen ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20221212/el-gobierno-britanico-pide-la-ayuda-del-ejercito-en-hospitales-durante-huelgas-de-medicos-1133470033.html,El Gobierno británico pide la ayuda del Ejército en hospitales durante huelgas de médicos,16:40 GMT 12.12.2022, la semana pasada el sindicato británico gmb informó que más de .000 empleados de ambulancias en inglaterra y gales votaron a favor de llevar a cabo huelgas el  y el  de diciembre por la inflación el periódico the times informó entonces que las autoridades podrían pedir a los militares que ayuden en los hospitales y el presidente del gobernante partido conservador nadhim zahawi confirmó que el gobierno estaba considerando esa posibilidad según el medio actualmente los militares se están capacitando para conducir las ambulancias se espera que  militares ayuden como conductores de ambulancias y  más presten otro tipo de apoyo al sistema sanitario además añade el canal el  y el  de diciembre se celebrarán reuniones del comité de emergencia cobra con el objetivo de discutir planes para mitigar el impacto de las huelgas más temprano sky news también comunicó que los militares británicos reciben capacitación en los aeropuertos de heathrow y gatwick para sustituir a los empleados en el control de pasaportes mientras están en huelga a finales de mes actualmente en el reino unido se observa una oleada de huelgas por la inflación récord que azota al país salen a protestar empleados de las compañías ferroviarias abogados personal aeroportuario agentes de fronteras carteros y trabajadores de muchas otras áreas después de empezar la operación militar rusa de ucrania occidente endureció las sanciones contra rusia provocando la ruptura de las cadenas logísticas con la consecuente subida de los precios de los combustibles y productos alimentarios en europa y estados unidos además en el reino unido el encarecimiento de la vida golpeó a millones de familias ,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO
https://sputniknews.lat/20221212/rogers-eeuu-no-sustituira-a-rusia-en-entregar-energia-a-europa-ante-la-inminente-crisis-economica-1133470906.html,Rogers: EEUU no sustituirá a Rusia en entregar energía a Europa ante la inminente crisis económica,22:00 GMT 12.12.2022," el creador del índice amplio de futuros sobre materias primas rogers international commodity y cofundador del grupo de fondos de cobertura privados quantum fund expresó su opinión sobre la cuestión de la seguridad energética jim rogers afirmó que europa no puede renunciar completamente a la energía rusa ya que el mercado dicta sus condiciones el inversor estima que washington podría ayudar a europa a costa de cierto exceso de oferta sin embargo el gigante volumen de mercado no puede compensarse con los recursos que dispone estados unidos además al ser consultado por sputnik el inversionista advirtió de los importantes retos económicos a los que se enfrentará el mundo en los próximos dos o tres años tras un breve periodo de recuperación occidente ha intensificado la presión sancionadora sobre rusia a causa de ucrania y ya ha impuesto ocho paquetes de sanciones que incluyen medidas restrictivas económicas tanto personales como sectoriales lo que llevó a que los precios de la electricidad el combustible y los alimentos han subido en europa y estados unidos al mismo tiempo se prevé que el crecimiento mundial se ralentice del  en  al ,2 en  y al ,7 en  afirman desde el fondo monetario internacional además el fmi reporta el perfil de crecimiento más débil desde  exceptuando la crisis financiera de   y la fase aguda de la pandemia de covid  ",NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
