link_href,formatted_text,date,title,formatted_tags,China,United States,LIO,France,Germany,India,Iran,NIO,European Union,Russia,Ukraine,United Kingdom,Donbass,Taiwan,Poland,Baltic States,Japan
https://sputniknewsbrasil.com.br/20230221/ue-pondera-usar-orcamento-proprio-para-financiar-compra-de-armas-para-a-ucrania-diz-midia-27726672.html,"A comiss o europeia está avaliando propostas para formalizar planos de uso do orçamento da ue para fornecer pagamentos antecipados aos fabricantes de armas com o objetivo de encorajar a expans o da produç o de armas em meio a preocupaç es sobre se o bloco pode fornecer armas suficientes para a ucr nia usando os estoques existentes revelou a mídia.,os advogados da comiss o est o auxiliando na elaboraç o desses planos já que os principais tratados da ue proíbem o bloco de usar seus fundos para fins militares segundo descrito pela mídia.,na segundafeira (20 o bloco discutiu a ideia de aquisiç o conjunta de armas para a ucr nia proposta pela est nia com o chefe de política externa da ue josep borrell apoiando o plano que entre outras coisas incluiria uma compra conjunta de projéteis de artilharia de  mm para kiev.,os países ocidentais começaram a fornecer cada vez mais ucr nia uma variedade de apoio militar incluindo mísseis e minas antitanque obuses lançadores de granadas morteiros e veículos blindados depois que a rússia lançou sua operaç o militar especial no país em fevereiro de .,no final de janeiro os estados da organizaç o do tratado do atl ntico norte (otan concordaram em entregar tanques a kiev em um esforço para fornecer ao país o equipamento necessário para uma possível contraofensiva no final do ano o kremlin alertou repetidamente contra uma nova escalada que leve ao envolvimento direto dos eua e da otan no conflito.",07:01 21.02.2023,"UE pondera usar orçamento próprio para financiar compra de armas para a Ucrânia, diz mídia","Operaç o militar especial russa,europa,uni o europeia,comiss o europeia,financial times,armas,ucr nia,conflito ucraniano,operaç o militar especial,rússia,kiev,tens o política",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230221/eua-travam-guerra-secreta-contra-russia-sem-qualquer-motivo-diz-midia-americana-27727193.html,"Para o especialista biden segue treinando militares ucranianos e enviando equipamentos e ajuda financeira a kiev participando diretamente do conflito sendo que a rússia n o representa qualquer ameaça aos eua.,além disso o especialista ainda ressaltou que os eua est o participando do conflito diretamente de forma secreta com soldados sem uniforme que est o lá como conselheiros e instrutores para ensinar como usar equipamentos americanos no território ucraniano.,andrew napolitano ainda recordou que militares americanos est o presentes na pol nia onde realizam aç es contra a rússia e que no atual conflito n o há moral n o há base constitucional e regras e sendo assim joe biden está travando uma guerra direta contra a rússia.,o especialista ainda questionou os objetivos de biden no conflito sugerindo que o líder americano esteja apenas tentando derrubar o líder russo vladimir putin do cargo contudo do ponto de vista militar alcançar este objetivo é impossível.,o fato é que a rússia n o é uma ameaça aos eua já que o conflito ocorre no território ucraniano e biden segue insistindo em um confronto direto investindo trilh es de dólares e armamentos travando uma guerra secreta com militares n o uniformizados sem qualquer motivo justificável.,por fim o especialista voltou a criticar e acusar biden pela situaç o atual inclusive pelo ataque aos gasodutos russos nord stream (corrente do norte usando o nome da otan e colocando a aliança e a europa em risco para alcançar seus benefícios pessoais.",07:37 21.02.2023,"EUA travam 'guerra secreta' contra Rússia sem qualquer motivo, diz mídia americana","Operaç o militar especial russa,eua,ucr nia,europa,otan,rússia",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230221/amsterda-envia-230-soldados-para-treinar-militares-ucranianos-27730989.html,"A ag ncia destacou que o objetivo da eumam é treinar  mil soldados ucranianos neste ano.,a miss o eumam foi criada em  de outubro de  esperase que dure dois anos a miss o n o apenas treina mas também arma as tropas ucranianas.,foi divulgado que a miss o de treinamento vai ser localizada na pol nia e na alemanha outros países inclusive de fora da ue também se juntaram miss o a sede operacional da miss o está localizada em bruxelas no edifício do serviço europeu de aç o externa.,os países baixos também planejam treinar mais  soldados ucranianos no reino unido neste ano como parte do programa interflex para treinamento e formaç o de militares ucranianos.",10:51 21.02.2023,Amsterdã envia 230 soldados para treinar militares ucranianos,"Operaç o militar especial russa,forças armadas da ucr nia,países baixos,miss o de treinamento,treinamento militar,armas,uni o europeia,europa",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230221/na-polonia-biden-garante-que-otan-nao-sera-dividida-e-nao-se-cansara-de-apoiar-a-ucrania-27735755.html,"O discurso veio em seguida ao pronunciamento do presidente da rússia vladimir putin assembleia federal que é feito anualmente pelo chefe de estado.,segundo biden os eua e a europa n o querem destruir a rússia e tampouco atacar o país.,ele admitiu no entanto que os próximos dias ser o difíceis para a ucr nia que está sob uma operaç o militar especial da rússia.,apesar das declaraç es de biden o ministério das relaç es exteriores da rússia afirma que há motivos para acreditar que a política dos eua visa minar a segurança nacional do território russo.,durante seu pronunciamento biden também disse que os eua v o aplicar mais sanç es contra a rússia nos próximos dias.",14:14 21.02.2023,"Na Polônia, Biden garante que OTAN não será dividida e não se cansará de apoiar a Ucrânia","Operaç o militar especial russa,joe biden,pol nia,eua,rússia,ministério das relaç es exteriores da rússia,ucranianos,leste da ucr nia,europa,geopolítica mundial,geopolítica,tens o geopolítica,otan,organizaç o do tratado do atl ntico norte,estados unidos,ucr nia,novo start",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
 a fim de negar o legado tanto de Ialta quanto de Potsdam. Passo a passo, eles começaram a rever a ordem mundial estabelecida, desmontaram os sistemas de segurança e controle de armas,"{""""body-text"""":""""E tudo", com um objetivo em mente quebrar a arquitetura das relaç es internacionais do póssegunda guerra mundial n o se trata de uma figura de estilo,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230221/e-necessario-que-otan-e-eua-saiam-da-ucrania-afirma-consul-sobre-suspensao-do-tratado-novo-start-27738074.html,"Anunciada pelo presidente russo vladimir putin nesta terçafeira (21 a suspens o é estratégica avalia ela que também é professora e coordenadora do curso de pósgraduaç o em projetos internacionais do instituto de educaç o continuada (iec da pontifícia universidade católica de minas gerais (puc minas e vicepresidente regional da c mara brasilrússia de comércio indústria e turismo no estado.,a c nsul honorária ressaltou que putin deixou muito claro que n o se trata de uma retirada definitiva da rússia da participaç o no novo start mas que essa paralisaç o se faz necessária neste momento.,nas entrelinhas tratase de uma resposta a essa política contrária rússia a todas as sanç es a todas as políticas antirrussas medíocres que est o sendo feitas pelo ocidente liderado pelos estados unidos contra a rússia que nos obriga a reagir observa a professora.,segundo a c nsul a rússia tenta o tempo todo reverter a press o que o país sofre com todas as políticas antirrussas e com toda a russofobia que isso instala.,por outro lado a medida denota que moscou também detém poderes estratégicos e que vai fazer uso deles.,a c nsul afirma que as implicaç es da decis o no curto prazo causam reflex o e levantam discuss es e receios mas é para que isso possa realmente provocar algum tipo de mudança no cenário atual emenda.,ela também enfatiza que a rússia tenta as negociaç es para instalar uma paz novamente e vai no sentido oposto aos desejos dos estados unidos.,a professora indica ainda que putin disse durante o discurso que os estados unidos sempre falaram uma coisa mas na verdade praticam outra quando eles próprios est o promovendo essa escalada do conflito.,em sua análise os reflexos de médio e longo prazo depender o da reaç o no curto prazo.,ou seja tudo vai depender de como o ocidente vai responder a essa suspens o e se a escalada do conflito prosseguirá.,enham adverte no entanto que o conflito ucraniano pode escalar ainda mais caso o ocidente assim queira.,nessa toada avalia é pior porque aí vem o temido uso das armas nucleares.,a rússia portanto dá o passo dessa suspens o agora para desescalar tudo isso que está acontecendo.,a professora conclui apontando que putin deixou muito claro ao longo do discurso que a aliança militar capitaneada pelos eua está manipulando a ucr nia para atender aos interesses de seus paísesmembros.",17:51 21.02.2023,"'É necessário que OTAN e EUA saiam da Ucrânia', afirma cônsul sobre suspensão do Tratado Novo START","Operaç o militar especial russa,joe biden,exclusiva,vladimir putin,novo start,armas nucleares,armas,armas hipers nicas,europa,eua,geopolítica mundial,tens o geopolítica,geopolítica,acordo,acordo nuclear,acordo militar,operaç o militar especial,rússia,ucr nia,otan,organizaç o do tratado do atl ntico norte,estados unidos",NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230222/eua-sofrem-crescente-pressao-para-enviar-cacas-e-misseis-de-longo-alcance-a-ucrania-27747200.html,"Segundo mccaul citado pela reuters a press o vem da própria administraç o biden bem como do conselho de segurança nacional dos eua.,ele também destacou que o país pode começar a treinar os pilotos ucranianos agora mesmo de forma a estarem prontos para quando kiev receber as aeronaves americanas.,maccaul esteve em kiev integrado na delegaç o do congresso americano um dia após biden liberar mais us  milh es (r ,5 bilh es em nova assist ncia militar ucr nia.,de acordo com o congressista o presidente ucraniano teria dado a ele uma lista de armas a entregar incluindo caças f16 e mísseis atacms que se destinariam a alcançar a crimeia.",03:48 22.02.2023,EUA sofrem 'crescente pressão' para enviar caças e mísseis de longo alcance à Ucrânia,"Operaç o militar especial russa,ucr nia,rússia,eua,otan,europa,conflito",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230222/forcas-russas-destroem-equipamentos-militares-e-mais-de-135-combatentes-ucranianos-27749215.html,"Enquanto isso na direç o de kupyansk a ofensiva russa neutralizou mais  combatentes do adversário.,já na direç o de donetsk os russos eliminaram outros  militares em uma ofensiva frustrada das forças ucranianas.,na regi o de kherson um depósito de muniç es de duas brigadas de defesa territorial foi destruído pelas forças russas.,ainda na república de donetsk as forças russas eliminaram um depósito de muniç es da  brigada de infantaria da ucr nia.,uma ofensiva da força aeroespacial russa destruiu uma fábrica responsável pela manutenç o de morteiros e muniç es do exército ucraniano.,além disso as forças russas destruíram um posto temporário de mercenários estrangeiros em donetsk.,também foram destruídos veículos de infantaria da ucr nia quatro blindados dois obuseiros autopropulsados gvozdika e um obuseiro d20.,o ministério da defesa da rússia também informou que os sistemas de defesa aérea abateram dez drones e nove projéteis himars do adversário.,ao todo desde o início da operaç o militar especial foram eliminados  avi es 210 helicópteros 3.213 drones 405 sistemas de defesa antiaérea 7.979 tanques e outros veículos blindados de combate 1.037 lançadores múltiplos de foguetes 4.179 peças de artilharia de campanha e morteiros e .494 veículos militares especiais concluiu o comunicado.,em  de fevereiro de  o presidente da rússia vladimir putin anunciou o início de uma operaç o militar especial para desmilitarizaç o e desnazificaç o da ucr nia.,durante a operaç o o exército russo junto com as forças das repúblicas de donetsk e lugansk libertou completamente a república popular de lugansk e uma parte significativa da república de donetsk inclusive volnovakha mariupol e svyatogorsk bem como toda a regi o de kherson áreas de zaporozhie junto do mar de azov e uma parte da regi o de carcóvia.,de  a  de setembro a rpd rpl e regi es de kherson e zaporozhie realizaram referendos sobre a ades o federaç o da rússia com a maioria da populaç o votando a favor em  de setembro durante uma cerim nia no kremlin o presidente russo assinou os acordos sobre a integraç o das repúblicas populares de donetsk e lugansk e regi es de kherson e zaporozhie rússia após aprovaç o por ambas as c maras do parlamento russo os acordos foram ratificados por putin no dia  de outubro de .",06:52 22.02.2023,Forças russas destroem equipamentos militares e mais de 135 combatentes ucranianos,"Operaç o militar especial russa,rússia,ucr nia,otan,eua,conflito,europa",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230222/putin-aprova-criacao-de-linha-de-fortificacao-na-crimeia-diz-chefe-da-republica-27755248.html,"Anteriormente ele anunciou o início dos trabalhos de fortificaç o no território da crimeia para garantir a segurança dos residentes da península.,a linha defensiva é toda a crimeia dentro de suas fronteiras se n o for usada a linha defensiva tudo bem vamos fazer excurs es aqui melhor que agora seja assim acrescentou.,a crimeia se tornou uma regi o russa em março de  após um referendo depois do golpe de estado na ucr nia a ucr nia ainda considera a crimeia seu território temporariamente ocupado e muitos países ocidentais apoiam kiev nesta quest o.nnpor sua vez a liderança russa declarou repetidamente que os residentes da crimeia votaram pela reunificaç o com a rússia de forma democrática em total conformidade com o direito internacional e a carta das naç es unidas.",09:51 22.02.2023,"Putin aprova criação de linha de fortificação na Crimeia, diz chefe da república","Operaç o militar especial russa,crimeia,rússia,conflito ucraniano,vladimir putin,preparaç o,construç o",NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230222/luta-territorios-historicos-russos-putin-27755713.html,"Vladimir putin presidente da rússia disse nesta quartafeira (22 que está sendo travada uma luta agora mesmo nas fronteiras históricas do país.,uma das primeiras coisas que putin fez ao entrar no centro do recinto foi apertar as m os dos militares presentes na arena.,acabei agora mesmo de ouvir os principais líderes militares do país dizendo que neste momento está sendo travada uma batalha em nossas fronteiras históricas pelo nosso povo liderada por igualmente bravos combatentes que est o aqui conosco agora expressou o alto responsável durante um discurso em um comícioconcerto no estádio luzhniki em moscou.,ele listou aqueles que apoiam os militares os quais descreveu como defensores da pátria funcionários da saúde de empreiteiras do setor de transportes e também aqueles que vieram ao comícioconcerto em apoio aos combatentes e s crianças que escrevem cartas aos combatentes.,quando estamos juntos n o temos iguais unidade do povo russo viva entoou o líder da rússia.,o chefe de estado lembrou que o evento acontece por ocasi o do dia do defensor da pátria da rússia e que há na frase algo poderoso enorme místico e sagrado.,perto de cada pessoa está a pátria e a família e isso em nosso coraç o é de modo geral a mesma coisa notou o líder russo.",10:15 22.02.2023,"Putin: neste momento decorre uma luta pelos territórios históricos da Rússia, pelas nossas pessoas","Operaç o militar especial russa,europa,rússia,vladimir putin,estádio luzhniki",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230222/ultimo-ano-nao-foi-ruim-para-a-economia-da-russia-reconhece-chefe-das-relacoes-exteriores-da-ue-27765725.html,"Apesar das sanç es impostas rússia 2022 n o foi um ano ruim para sua economia avaliou na quartafeira (22 josep borrell chefe das relaç es exteriores da uni o europeia (ue em declaraç es rádio onda cero.,entretanto disse ele a situaç o mudou significativamente agora que os países europeus n o s o mais dependentes de moscou para energia enquanto a europa costumava comprar  de seu gás da rússia este número agora caiu para  acrescentou ele ao mesmo tempo borrell está convencido de que a rússia n o será capaz de encontrar novos clientes para substituir a europa.,sobre o sentimento pacifista que está se tornando cada vez mais popular entre os movimentos de esquerda na europa e cujos representantes defendem a suspens o dos suprimentos de armas ucr nia e negociaç es com a rússia o alto representante da ue respondeu que se a ajuda militar ucr nia for interrompida a rússia continuará atacando e a ucr nia n o será capaz de se defender.,a uni o europeia o reino unido e a noruega gastaram juntos cerca de  bilh es (cerca de r ,4 trilh es desde setembro de  para aliviar a crise energética agravada principalmente pelas sanç es antirrussas impostas após o começo da operaç o militar especial da rússia na ucr nia determinou um estudo citado em  de fevereiro pela ag ncia brit nica reuters.",16:59 22.02.2023,"Último ano 'não foi ruim' para a economia da Rússia, reconhece chefe das Relações Exteriores da UE","Operaç o militar especial russa,europa,rússia,josep borrell,uni o europeia",NO,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO
https://sputniknewsbrasil.com.br/20230222/elon-musk-diz-que-ninguem-pressiona-mais-o-conflito-na-ucrania-do-que-victoria-nuland-27772664.html,"Ninguém está pressionando mais pelo conflito na ucr nia do que a subsecretária de estado para assuntos políticos dos eua victoria nuland afirmou elon musk em uma série de publicaç es em suas redes sociais.nna declaraç o de musk veio em resposta a uma reportagem da mídia americana sobre a reaç o da rússia aos comentários recentes de nuland que declarou apoio aos ataques na crimeia.,para o ministério das relaç es exteriores da rússia as declaraç es de nuland confirma o envolvimento íntimo dos estados unidos no conflito na ucr nia.,ontem (21 o expresidente dos eua donald trump também criticou nuland nominalmente por seu papel na promoç o de conflitos alegando que ela e outras autoridades americanas est o obcecadas em empurrar a ucr nia para a organizaç o do tratado do atl ntico norte (otan).,victoria nuland ocupou cargos no governo dos eua incluindo embaixadora da otan portavoz do departamento de estado e secretária de estado adjunta para assuntos europeus e eurasiáticos.,em  uma conversa vazada supostamente entre nuland e o ent o embaixador dos eua na ucr nia geoffrey pyatt revelou que as autoridades americanas estavam discutindo quem eles gostariam de ver assumir o poder na ucr nia entre os líderes da oposiç o.,em janeiro de  nuland disse que o gasoduto nord stream  (corrente do norte  n o avançaria se a rússia lançasse uma operaç o na ucr nia prenunciando a responsabilidade dos eua pelo ataque revelado pelo jornalista seymour hersh no início deste m s.,nuland é uma diplomata de carreira embora tenha ligaç es com o lobby das principais empresas produtoras de armas em seu país incluindo general dynamics northrop grumman e outras corporaç es.,a crimeia se tornou uma regi o russa em março de  após um referendo depois do golpe de estado na ucr nia no referendo 96,77 dos eleitores na crimeia e ,6 na maior cidade da península sevastopol votaram a favor de se tornarem parte da rússia.,a ucr nia ainda considera a crimeia seu território temporariamente ocupado e muitos países ocidentais apoiam kiev nesta quest o.,por sua vez a liderança russa declarou repetidamente que os residentes da crimeia votaram pela reunificaç o com a rússia de forma democrática em total conformidade com o direito internacional e a carta das naç es unidas.,segundo o presidente russo vladimir putin a quest o da crimeia está encerrada para sempre.",23:02 22.02.2023,Elon Musk diz que ninguém 'pressiona' mais o conflito na Ucrânia do que Victoria Nuland,"Operaç o militar especial russa,elon musk,victoria nuland,rússia,américas,américa do norte,eua,departamento de estado dos eua,exército da ucr nia,leste da ucr nia,ucr nia,tens o na ucr nia,crimeia",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20230223/forcas-russas-eliminam-mais-de-210-militares-ucranianos-jato-su-25-e-estacao-de-radar-diz-md-27777561.html,"Na sequ ncia das aç es ofensivas ataques aéreos e fogo de artilharia foram liquidados mais de  combatentes ucranianos seis veículos blindados de combate quatro carros um sistema de lançamento múltiplo de foguetes grad e um obuseiro d20 disse konashenkov segundo ele na área de avdeevka na república popular de donetsk (rpd foi destruído um depósito de muniç es da ucr nia.,nas direç es de kupyansk e krasny liman nas últimas  horas kiev perdeu cerca de  militares além disso foram destruídos um obuseiro d30 dois carros um veículo de combate de infantaria dois veículos blindados de combate e um obuseiro autopropulsado gvozdika avança entidade militar russa.,no povoado de krasnoe na rpd tropas russas destruíram uma estaç o de radar de detecç o de alvos de baixa altitude d6 as tropas de mísseis e artilharia das forças armadas russas atingiram  subunidades de artilharia ucranianas em posiç es de fogo bem como tropas e equipamentos em  áreas detalha a defesa russa.,o agrupamento de tropas vostok (leste da rússia atingiu posiç es do adversário na direç o do sul de donetsk na sequ ncia dos ataques as forças ucranianas perderam até  combatentes nove equipamentos militares e seis depósitos de muniç es.,ao todo desde o início da operaç o militar especial foram eliminados  avi es 210 helicópteros 3.222 drones 405 sistemas de defesa antiaérea 7.994 tanques e outros veículos blindados de combate 1.038 lançadores múltiplos de foguetes 4.189 peças de artilharia de campanha e morteiros e .501 veículos militares especiais concluiu o comunicado.",08:43 23.02.2023,"Forças russas eliminam mais de 210 militares ucranianos, jato Su-25 e estação de radar, diz MD","Operaç o militar especial russa,forças armadas da rússia,exército da ucr nia,conflito armado,donbass,armamentos,artilharia",NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
